kind	ida_ea	name	source	detail
EMPTY_OR_CAST_BODY	0x0077C370	?Actor_PreThink@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C380	?Actor_PostThink@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C3C0	?Actor_SetDoingMelee@@YIXPAUactor_s@@_N@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C3D0	?Actor_SetMeleeInteractable@@YIXPAUactor_s@@_N@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C3E0	?Actor_SetState@@YIXPAUactor_s@@W4ai_state_e@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C400	?Actor_PopState@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C410	?Actor_ForceState@@YIXPAUactor_s@@W4ai_state_e@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C420	?VisCache_Flush@@YIXPAUvis_cache_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C430	?VisCache_Copy@@YIXPAUvis_cache_t@@PBU1@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C440	?VisCache_Update@@YIXPAUvis_cache_t@@HM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C450	?Actor_GetEyePosition@@YIXPAUactor_s@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C460	?Actor_GetEyeDirection@@YIXPAUactor_s@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C470	?Actor_GetEyeOffset@@YIXPAUactor_s@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C490	?Actor_UpdateLastKnownPos@@YIXPAUactor_s@@PAUsentient_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x0077C4D0	?Actor_Grenade_IsValidTrajectory@@YIHPAUactor_s@@QBM11@Z	src\game\logic\g_weapon.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0077C4F0	?Actor_InitPath@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C500	?Actor_ClearPath@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C510	?Actor_GetFinalPathGoal@@YIXPAUactor_s@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C520	?Actor_GetAnimDeltas@@YIXPAUactor_s@@QAM1@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C530	?Actor_UpdateOriginAndAngles@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C540	?Actor_PredictOriginAndAngles@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C550	?Actor_PredictAnim@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C580	?Actor_CheckCollisions@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5A0	?Path_UpdateBadPlaceCount@@YAXPAXH@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5B0	?Path_RemoveBadPlace@@YAXABVstring@Broc@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5C0	?Path_MakeArcBadPlace@@YAXABVstring@Broc@@HHPAUBadPlaceArc@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5D0	?Path_InitBadPlaces@@YAXXZ	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5E0	?Path_ShutdownBadPlaces@@YAXXZ	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C5F0	?Path_RunBadPlaces@@YAXXZ	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C610	?Actor_PostPhysics@@YAXPAUactor_physics_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C660	?Actor_GrenadePing@@YIXPAUactor_s@@PAVEntity@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C670	?Actor_Grenade_Attach@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C680	?Actor_Grenade_Detach@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C690	?Actor_Grenade_DropIfHeld@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C6E0	?Actor_InterruptPoint@@YAXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C710	?Path_Copy@@YIXPBUpath_t@@PAU1@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C720	?Path_Begin@@YIXPAUpath_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C730	?Path_Clear@@YIXPAUpath_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C790	?Path_GetObstacleNegotiationScript@@YIXPBUpath_t@@PAUscr_animscript_t@@PAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C7A0	?Path_GetFinalGoal@@YIXPBUpath_t@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C7D0	?Actor_Shoot@@YAXPAUactor_s@@MPAY02MW4enumLastShot@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C7E0	?Actor_Melee@@YAXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C820	?Actor_InitMove@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C830	?Actor_DoMove@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C840	?Actor_UpdateProneInformation@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C850	?actor_controller@@YAXPAVEntity@@QAH@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C860	?Actor_GetPotentialNodeList@@YIXPAUactor_s@@HQAMMMP6IH0PBUPathNode@PathNodes@@@ZP6IM02@Z@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C8C0	?Actor_SetDesiredLookAngles@@YIXPAUai_orient_t@@MM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C8D0	?Actor_SetDesiredAngles@@YIXPAUai_orient_t@@MM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C8E0	?Actor_SetLookAngles@@YIXPAUactor_s@@MM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C8F0	?Actor_SetBodyAngle@@YIXPAUactor_s@@M@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C900	?Actor_ChangeAngles@@YIXPAUactor_s@@MM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C910	?Actor_UpdateLookAngles@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C920	?Actor_UpdateBodyAngle@@YIXPAUactor_s@@H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C930	?Actor_FaceVector@@YIXPAUai_orient_t@@QBMM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C940	?Actor_FaceEnemy@@YIXPAUactor_s@@PAUai_orient_t@@M@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C950	?Actor_DecideOrientation@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C960	?Actor_SetOrientMode@@YIXPAUactor_s@@W4ai_orient_mode_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C9C0	?Actor_Exposed_StartReacquire@@YAXPAUactor_s@@W4canChangeState_t@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077C9E0	?Actor_StopUseTurret@@YIXPAUactor_s@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CA00	?Path_GetMovementDir2D@@YIXPAUpath_t@@QAM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CA60	?Path_AddTrimmedAmount@@YIXPAUpath_t@@QBM@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CA70	?Path_UpdateLookahead@@YIXPAUpath_t@@QBMHH@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CAA0	?Path_DebugDraw@@YIXPAUpath_t@@QBMH@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CBC0	?Initialize@BadPathManager@@QAEXXZ	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077CBD0	?SP_info_grenade_hint@@YAXPAVEntity@@@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x0077D020	?Sentient_GetOrigin@@YIXPBUsentient_s@@QAM@Z	src\game\logic\g_scr.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0077DCD0	?Sentient_SetEnemy@@YIXPAUsentient_s@@0H@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077E020	?Sentient_ReadGlob@@YAXXZ	src\game\mpactors\sentient.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077E3F0	?G_FreePathnodesScriptInfo@@YAXXZ	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077E5A0	?Path_DrawDebugNearestNode@@YAXQBMH@Z	src\game\mpactors\ai_stubs.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0077F3D0	?GetVehicleNodeIndex@PathNodeMgr@@QAEHPAUvehicle_node_t@@@Z	src\game\streamer\pakmanager.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00780FC0	??1AITypeManager@@EAE@XZ	src\game\mpactors\aitype.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007814D0	?Path_NearestNodeNotCrossPlanes@@YAPAUPathNode@PathNodes@@QBMPAUPathSort@2@HHMQAY01MQAMHPAH@Z	src\game\mpactors\pathnode.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00783A70	??0AITypeManager@@AAE@XZ	src\game\mpactors\aitype.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x00785E90	?InitActor@AIType@@QAEXPAUactor_s@@@Z	src\game\mpactors\aitype.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0078C080	?Init@CreateSessionMenu@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078C550	?Init@CreateLanSessionMenu@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078D0F0	?Init@FindSessionMenu@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078D420	?Init@FindLanSessionMenu@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078D5A0	?Init@GameSettingsEdit@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078D7B0	?ButtonHeldAction@GameSettingsEdit@@MAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078D990	?Init@GameSettingsView@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078E020	?ButtonHeldAction@GameSettingsView@@MAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0078F4C0	?LogonUpdate@OverlayMenu@@IAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00790D50	?Init@InGameScoreBoard@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00790E90	?Init@InGameSwitchSides@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00791010	?Init@AARScoreboardBase@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007912E0	?Init@AARPersonalStats@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00791540	?Init@AARMapVote@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00791870	?Init@AARGameModeVote@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00791DC0	??1AARPauseMenu@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00792080	?UpdateSplitScreen@AARPauseMenu@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007926E0	??1SpectateMenu@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00792E70	?MI_UpdateMapList@@YAXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007930C0	?SwapMenus@FESplitScreenMenu@@MAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00793450	?DebugControls@ModelMenu@@IAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00793460	?DebugRender@ModelMenu@@IAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007A74B0	??1ModelMenu@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007A8F30	??1AARGameSettingsView@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007A9EC0	??1InGameSwitchSides@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007AB850	??1PauseMenu@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007B0280	??0AARScoreboardWinner@@QAE@PAVFEMenuSystem@@@Z	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007B02A0	??1AARScoreboardWinner@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007B02B0	??0AARScoreboardLoser@@QAE@PAVFEMenuSystem@@@Z	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007B02D0	??1AARScoreboardLoser@@UAE@XZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x007BADB0	?CallFunctor@@YAXPAVAeThreadFunctor@@@Z	src\game\AeThreadFunctor.h	2 source markers
EMPTY_OR_CAST_BODY	0x007BADB0	?CallFunctor@@YAXPAVAeThreadFunctor@@@Z	src\game\AeThreadFunctor.h	NO_BODY
DUPLICATE_MARKER	0x007BADD0	?InitQuickPool@@YAXXZ	src\core\memory\mem_heap.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007BADD0	?InitQuickPool@@YAXXZ	src\core\memory\mem_heap.cpp	NO_BODY
DUPLICATE_MARKER	0x007BB210	?validate_chunk_list@@YAXPAUmalloc_chunk@@_N@Z	src\core\memory\mem_heap.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007BB210	?validate_chunk_list@@YAXPAUmalloc_chunk@@_N@Z	src\core\memory\mem_heap.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007BBE20	??1ae_heap_base@@UAE@XZ	src\core\memory\mem_heap.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x007BD510	??0BlockPool@PoolAllocator@@QAE@IIIIPAX@Z	src\core\PoolAllocator.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007BD510	??0BlockPool@PoolAllocator@@QAE@IIIIPAX@Z	src\core\PoolAllocator.cpp	NO_BODY
DUPLICATE_MARKER	0x007BD670	?Pop@BlockPool@PoolAllocator@@QAEPAXXZ	src\core\ae_array.h	2 source markers
EMPTY_OR_CAST_BODY	0x007BD670	?Pop@BlockPool@PoolAllocator@@QAEPAXXZ	src\core\ae_array.h	EMPTY_BODY
DUPLICATE_MARKER	0x007BD830	??0PoolAllocator@@QAE@ABV?$ae_sized_array@UPoolConfig@PoolAllocator@@$0BA@@@I@Z	src\core\PoolAllocator.cpp	2 source markers
DUPLICATE_MARKER	0x007BE240	?IsIgnored@AeAssert@@YA_NXZ	src\core\ae_assert.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007BE240	?IsIgnored@AeAssert@@YA_NXZ	src\core\ae_assert.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x007BE4F0	?PumpXenonUI@AeAssert@@YAXXZ	src\core\ae_assert.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x007BED90	?ae_stricmpn@@YAHPBD0H@Z	src\core\ae_string_support.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007BED90	?ae_stricmpn@@YAHPBD0H@Z	src\core\ae_string_support.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x007BF240	?InitController@@YAXH@Z	src\core\ae_controller.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x007C4B00	??0tlInitListFunction@@QAE@P6AXXZ@Z	src\render\cdDebugVertexDef.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C4B30	??1tlInitListFunction@@UAE@XZ	src\render\cdDebugVertexDef.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C4B40	?Register@tlInitListFunction@@UAEXXZ	src\render\cdDebugVertexDef.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C8C90	?SetSrcBlend@nglDxRenderState@@QAEXI@Z	src\ngl\ngl_dx_state.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C8CC0	?SetDestBlend@nglDxRenderState@@QAEXI@Z	src\ngl\ngl_dx_state.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C8CF0	?SetBlendOp@nglDxRenderState@@QAEXI@Z	src\ngl\ngl_dx_state.h	NO_BODY
EMPTY_OR_CAST_BODY	0x007C9380	?ToggleCDWheelMarkShader@@YAXXZ	src\render\cdWheelMarkShader.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007CF470	?InitCDHeatHazeShader@@YAXXZ	src\render\cdHeatHazeShader.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007D6BC0	??0cdRiverShaderMat@@QAE@PAUnglTexture@@@Z	src\render\cdRiverShader.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x007E1800	?GetNullBuffer@@YAPADH@Z	src\filesystem\inplace.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x007E1800	?GetNullBuffer@@YAPADH@Z	src\filesystem\inplace.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x007E1AA0	?compute_motor_speed@?A0x259e6277@@YAGM@Z	src\input\controller.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x007ECD80	?Save@BlockManager@apsMemory@@QAEXXZ	src\aeps\apsMemory.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007ECD90	?Restore@BlockManager@apsMemory@@QAEXXZ	src\aeps\apsMemory.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x007FF2D0	??1apsGroup@@QAE@XZ	src\aeps\apsGroup.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x00802630	?GetDist@apsRenderNode@@QBEMPAUnglScene@@@Z	src\aeps\apsRenderNode.h	2 source markers
EMPTY_OR_CAST_BODY	0x00802630	?GetDist@apsRenderNode@@QBEMPAUnglScene@@@Z	src\aeps\apsRenderNode.h	NO_BODY
DUPLICATE_MARKER	0x00802700	?SetMatrix@apsRenderNode@@QAEXPBVMat43@math@@@Z	src\aeps\apsRenderNode.h	2 source markers
EMPTY_OR_CAST_BODY	0x00802700	?SetMatrix@apsRenderNode@@QAEXPBVMat43@math@@@Z	src\aeps\apsRenderNode.h	NO_BODY
DUPLICATE_MARKER	0x008027D0	?SetParticles@apsRenderNode@@QAEXHPAEH@Z	src\aeps\apsRenderNode.h	2 source markers
EMPTY_OR_CAST_BODY	0x008027D0	?SetParticles@apsRenderNode@@QAEXHPAEH@Z	src\aeps\apsRenderNode.h	NO_BODY
DUPLICATE_MARKER	0x00802860	??0apsSimpleMeshShader@@QAE@XZ	src\aeps\apsSimpleMeshRenderer.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00802890	?GetName@apsSimpleMeshShader@@UAE?AVtlFixedString@@XZ	src\aeps\apsSimpleMeshRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x008028B0	?AddNode@apsSimpleMeshShader@@UAEXPAVnglMeshNode@@PAUnglMeshSection@@PAUnglMaterial@@@Z	src\aeps\apsSimpleMeshRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x008028E0	?RegisterPShader@apsSimpleMeshRenderPixel@@YAXXZ	src\aeps\apsSimpleMeshRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00802C20	??_GapsSimpleMeshNode@@UAEPAXI@Z	src\aeps\apsRenderNode.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00802C20	??_EapsSimpleMeshNode@@UAEPAXI@Z	src\aeps\apsRenderNode.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00803E20	??0apsQuaternion@@QAE@XZ	src\aeps\apsInternal.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x00804290	??1apsError@@QAE@XZ	src\aeps\apsError.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x008048A0	?GetShimmerScene@apsCommon@@SAPAUnglScene@@XZ	src\aeps\apsColorRectangleRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00804C30	?Renderer@apsUVANode@@QAEAAVapsUVARenderer@@XZ	src\aeps\apsColorUVARectangleRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x008052A0	?RegisterVShader@apsRectangleRender@@YAXXZ	src\aeps\apsRectangleRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x008052C0	?RegisterPShader@apsRectangleRenderPixel@@YAXXZ	src\aeps\apsRectangleRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x008052E0	?InitPShader@apsRectangleRenderPixel@@YAXXZ	src\aeps\apsRectangleRenderer.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809B40	??0apsSourceAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809B60	??0apsSourceAction@@IAE@HHI@Z	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809B90	??0apsBurstAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809BB0	??0apsRandomSpawnAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809BD0	??0apsLifetimeAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
DUPLICATE_MARKER	0x00809BF0	?Act@apsLifetimeAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	src\aeps\apsSuppliedActions.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00809CE0	??0apsAlphaFadeAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809D00	??0apsAlphaFadeInOutAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809D20	??0apsRandomAlphaFadeInOutAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809D40	??0apsLinearScaleAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809D60	??0apsLinearScaleAction@@IAE@HHI@Z	src\aeps\apsSuppliedActions.h	NO_BODY
DUPLICATE_MARKER	0x00809D90	?Act@apsLinearScaleAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	src\aeps\apsSuppliedActions.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00809E10	??0apsLinearScaleSyncAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809E30	??0apsExponentialScaleAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
EMPTY_OR_CAST_BODY	0x00809E50	??0apsLinearScaleWidthAction@@QAE@XZ	src\aeps\apsSuppliedActions.h	NO_BODY
