ida_ea	name	signature	source_cpp
0x0069A3B0	?CG_NextWeapon_f@@YAXXZ	void __cdecl CG_NextWeapon_f(void)	
0x0069A540	?CG_PrevWeapon_f@@YAXXZ	void __cdecl CG_PrevWeapon_f(void)	
0x0069A660	?CG_OutOfAmmoChange@@YAXXZ	void __cdecl CG_OutOfAmmoChange(void)	
0x0069AAE0	?CG_SpawnTracer@@YAXABVPosition3@math@@0H@Z	void __cdecl CG_SpawnTracer(class math::Position3 const &,class math::Position3 const &,int)	
0x0069ACD0	?CG_WeaponUpdateLoopingSound@@YAXPAVEntity@@@Z	void __cdecl CG_WeaponUpdateLoopingSound(class Entity *)	
0x0069AE40	?CG_HoldBreathUpdate@@YAXXZ	void __cdecl CG_HoldBreathUpdate(void)	
0x0069B0B0	?SetNumViewports@View@@YAXH@Z	void __cdecl View::SetNumViewports(int)	
0x0069B100	?UpdateNumViewports@View@@YAXXZ	void __cdecl View::UpdateNumViewports(void)	
0x0069B160	?CG_Actor@@YAXPAVEntity@@@Z	void __cdecl CG_Actor(class Entity *)	
0x0069C190	?CG_ScreenFade@@YAXXZ	void __cdecl CG_ScreenFade(void)	
0x0069C3C0	?CG_DrawRotatedPic@@YAXMMMMMPAUnglTexture@@@Z	void __cdecl CG_DrawRotatedPic(float,float,float,float,float,struct nglTexture *)	
0x0069C540	?CG_DrawRotatedQuadPic@@YAXMMPAY01$$CBM0MPAUnglTexture@@@Z	void __cdecl CG_DrawRotatedQuadPic(float,float,float const (*)[2],float const (*)[2],float,struct nglTexture *)	
0x0069C6E0	?CG_DebugCircleEx@@YAXQBMM00HH@Z	void __cdecl CG_DebugCircleEx(float const * const,float,float const * const,float const * const,int,int)	
0x0069C860	?CG_DebugCircle2Ex@@YAXQBMM00HH@Z	void __cdecl CG_DebugCircle2Ex(float const * const,float,float const * const,float const * const,int,int)	
0x0069CA20	?CG_DebugArc@@YAXQBMMMM0HH@Z	void __cdecl CG_DebugArc(float const * const,float,float,float,float const * const,int,int)	
0x0069CB80	?CG_EventSpawnTracer@@YAXABVPosition3@math@@0H@Z	void __cdecl CG_EventSpawnTracer(class math::Position3 const &,class math::Position3 const &,int)	
0x0069D150	?CG_DrawHudElems@@YAXXZ	void __cdecl CG_DrawHudElems(void)	
0x0069D1B0	?CG_DamageFeedback@@YAXHHH@Z	void __cdecl CG_DamageFeedback(int,int,int)	
0x0069D780	?CG_TransitionPlayerState@@YAXPAVPlayerStateEvents@@0HH@Z	void __cdecl CG_TransitionPlayerState(class PlayerStateEvents *,class PlayerStateEvents *,int,int)	
