ida_ea	name	signature	source_cpp
0x0053E340	?XAnimCreateAnims@@YAPAVAnimTree@@PBDHP6APAXH@Z@Z	class AnimTree * __cdecl XAnimCreateAnims(char const *,int,void * (__cdecl*)(int))	
0x0053E390	?XAnimGetAnims@@YAPAVAnimTree@@PAVXAnimTree@@@Z	class AnimTree * __cdecl XAnimGetAnims(class XAnimTree *)	
0x0053E690	?XAnimGetAnimTreeDebugName@@YAPBDPAVAnimTree@@@Z	char const * __cdecl XAnimGetAnimTreeDebugName(class AnimTree *)	
0x0053E6A0	?DObjAdvanceAnimationPlayer@@YAXPAVDObj@@M@Z	void __cdecl DObjAdvanceAnimationPlayer(class DObj *,float)	
0x0053E6E0	?DObjUpdateClientInfo@@YAXPAVDObj@@M@Z	void __cdecl DObjUpdateClientInfo(class DObj *,float)	
0x0053E6F0	?KillSceneAnim@@YAXPAVSceneAnimInfo@@@Z	void __cdecl KillSceneAnim(class SceneAnimInfo *)	
0x0053E7C0	?DObjAllocateSubModelPose@?A0x7516322e@@YAXPAVDObj@@HPAVnalGenericSkeleton@nalGeneric@@@Z	void __cdecl `anonymous namespace'::DObjAllocateSubModelPose(class DObj *,int,class nalGeneric::nalGenericSkeleton *)	
0x0053E7F0	?DObjFreeAnim@@YAXPAVDObj@@@Z	void __cdecl DObjFreeAnim(class DObj *)	
0x0053E9C0	?XAnimSetUser@@YAXH@Z	void __cdecl XAnimSetUser(int)	
0x0053E9E0	?XAnimLoadAnimTree@@YAXPAVXAnimTree@@@Z	void __cdecl XAnimLoadAnimTree(class XAnimTree *)	
0x0053EA30	?XAnimSaveAnimTree@@YAXPAVXAnimTree@@@Z	void __cdecl XAnimSaveAnimTree(class XAnimTree *)	
0x0053EA80	??1AnimBankManager@@UAE@XZ	public: virtual __thiscall AnimBankManager::~AnimBankManager(void)	
0x0053EA90	?UnloadBank@AnimBankManager@@EAEXW4TPakId@@@Z	private: virtual void __thiscall AnimBankManager::UnloadBank(enum TPakId)	
0x0053EAA0	?Activate@InteractStatePickLiveGrenade@@UAEXXZ	public: virtual void __thiscall InteractStatePickLiveGrenade::Activate(void)	
0x0053EAB0	?Deactivate@InteractStatePickLiveGrenade@@UAEXXZ	public: virtual void __thiscall InteractStatePickLiveGrenade::Deactivate(void)	
0x0053EAC0	?fireLiveGrenade@InteractStatePickLiveGrenade@@IAEXPAVEntity@@@Z	protected: void __thiscall InteractStatePickLiveGrenade::fireLiveGrenade(class Entity *)	
0x0053EB00	?RotateCamera@InteractStatePickLiveGrenade@@IAEXQAMM@Z	protected: void __thiscall InteractStatePickLiveGrenade::RotateCamera(float * const,float)	
0x0053EBA0	?Press@InteractStatePickLiveGrenade@@UAEHH@Z	public: virtual int __thiscall InteractStatePickLiveGrenade::Press(int)	
0x0053EBC0	?Release@InteractStatePickLiveGrenade@@UAEHH@Z	public: virtual int __thiscall InteractStatePickLiveGrenade::Release(int)	
0x0053EBD0	??0AnimQueue@@QAE@PAVnalGenericSkeleton@nalGeneric@@@Z	public: __thiscall AnimQueue::AnimQueue(class nalGeneric::nalGenericSkeleton *)	
0x0053EC70	?AddNewGBMOutput@AnimQueue@@SA_NHPAX@Z	public: static bool __cdecl AnimQueue::AddNewGBMOutput(int,void *)	
0x0053ED00	?ClearMatrixQueue@AnimQueue@@SAXXZ	public: static void __cdecl AnimQueue::ClearMatrixQueue(void)	
0x0053ED10	?GetDobjAbsolute@AnimQueue@@SA_NPAVDObj@@@Z	public: static bool __cdecl AnimQueue::GetDobjAbsolute(class DObj *)	
0x0053ED50	?ExecuteAndClearDecompression@AnimQueue@@SAXXZ	public: static void __cdecl AnimQueue::ExecuteAndClearDecompression(void)	
0x0053EDA0	?ExecGetPose@AnimQueue@@AAEXPAVnalGenericPose@nalGeneric@@0AAUGetPoseOp@1@@Z	private: void __thiscall AnimQueue::ExecGetPose(class nalGeneric::nalGenericPose *,class nalGeneric::nalGenericPose *,struct AnimQueue::GetPoseOp &)	
0x0053EDD0	?ExecuteBlendPose@AnimQueue@@AAEXPAVnalGenericPose@nalGeneric@@00AAUBlendOp@1@@Z	private: void __thiscall AnimQueue::ExecuteBlendPose(class nalGeneric::nalGenericPose *,class nalGeneric::nalGenericPose *,class nalGeneric::nalGenericPose *,struct AnimQueue::BlendOp &)	
0x0053EE00	?Reset@AnimQueue@@QAEXXZ	public: void __thiscall AnimQueue::Reset(void)	
