index	status	map_line
124	FIXED	0002:0052c4d0 ?GetPlayerArray@Broc@@YAXAAV?$dyn_array@Ventity@Broc@@@1@@Z 00D1B9D0 f Broc.o	FIXED: IDA-backed mGetPlayerArray wrapper, capacity assertion, and entity construction; source 80f25ec7
125	FIXED	0002:0052c5d0 ?GetLocalPlayerArray@Broc@@YAXAAV?$dyn_array@Ventity@Broc@@@1@@Z 00D1BAD0 f Broc.o	FIXED: IDA-backed mGetLocalPlayerArray wrapper, capacity assertion, and entity construction; source 80f25ec7
126	PORTED	0002:0052c6d0 ?size@?$dyn_array@Ventity@Broc@@@Broc@@QBEHXZ 00D1BBD0 f i Broc.o
127	PORTED	0002:0052c6f0 ?Destroy@?$BrocDtor@Vstring@Broc@@@@UAEXPAX@Z 00D1BBF0 f i Broc.o
128	PORTED	0002:0052c720 ??0?$ae_pair@PAXH@@QAE@ABQAXABH@Z 00D1BC20 f i Broc.o
129	PORTED	0002:0052c760 ?size@?$dyn_array@Vpathnode@Broc@@@Broc@@QBEHXZ 00D1BC60 f i Broc.o
130	VERIFIED	0002:0052c780 ?clear@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEXXZ 00D1BC80 f i Broc.o
131	PORTED	0002:0052c7b0 ?size@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QBEHXZ 00D1BCB0 f i Broc.o
132	VERIFIED	0002:0052c7d0 ?clear@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEXXZ 00D1BCD0 f i Broc.o
133	PORTED	0002:0052c800 ?resize@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEXI@Z 00D1BD00 f i Broc.o
134	PORTED	0002:0052c830 ?resize@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEXI@Z 00D1BD30 f i Broc.o
135	PORTED	0002:0052c860 ??$?8UHashStr@@@HashStr@@QBE_NABU0@@Z 00D1BD60 f i Broc.o
136	PORTED	0002:0052c8a0 ??$?9UHashStr@@@HashStr@@QBE_NABU0@@Z 00D1BDA0 f i Broc.o
137	PORTED	0002:0052c8e0 ??$?8H@HashStr@@QBE_NABH@Z 00D1BDE0 f i Broc.o
138	VERIFIED	0002:0052c910 ?reserve@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEXI@Z 00D1BE10 f i Broc.o
139	VERIFIED	0002:0052cad0 ?resize@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEXII@Z 00D1BFD0 f i Broc.o
140	VERIFIED	0002:0052cdc0 ?push_back@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEXABVpathnode@2@@Z 00D1C2C0 f i Broc.o
141	VERIFIED	0002:0052cfc0 ?reserve@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEXI@Z 00D1C4C0 f i Broc.o
142	VERIFIED	0002:0052d180 ?resize@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEXII@Z 00D1C680 f i Broc.o
143	VERIFIED	0002:0052d470 ?push_back@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEXABVvehiclenode@2@@Z 00D1C970 f i Broc.o
144	PORTED	0002:0052d670 ?begin@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEPAVpathnode@2@XZ 00D1CB70 f i Broc.o
145	PORTED	0002:0052d690 ?end@?$dyn_array@Vpathnode@Broc@@@Broc@@QAEPAVpathnode@2@XZ 00D1CB90 f i Broc.o
146	PORTED	0002:0052d6c0 ?begin@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEPAVvehiclenode@2@XZ 00D1CBC0 f i Broc.o
147	PORTED	0002:0052d6e0 ?end@?$dyn_array@Vvehiclenode@Broc@@@Broc@@QAEPAVvehiclenode@2@XZ 00D1CBE0 f i Broc.o
148	PORTED	0002:0052d710 ?construct_array@?$dyn_array@Vpathnode@Broc@@@Broc@@AAEPAVpathnode@2@II@Z 00D1CC10 f i Broc.o
149	PORTED	0002:0052d900 ?construct_array@?$dyn_array@Vpathnode@Broc@@@Broc@@AAEPAVpathnode@2@I@Z 00D1CE00 f i Broc.o
150	PORTED	0002:0052daf0 ?destroy_all@?$dyn_array@Vpathnode@Broc@@@Broc@@AAEXXZ 00D1CFF0 f i Broc.o
151	PORTED	0002:0052dc70 ?construct_array@?$dyn_array@Vvehiclenode@Broc@@@Broc@@AAEPAVvehiclenode@2@II@Z 00D1D170 f i Broc.o
152	PORTED	0002:0052de60 ?construct_array@?$dyn_array@Vvehiclenode@Broc@@@Broc@@AAEPAVvehiclenode@2@I@Z 00D1D360 f i Broc.o
153	PORTED	0002:0052e050 ?destroy_all@?$dyn_array@Vvehiclenode@Broc@@@Broc@@AAEXXZ 00D1D550 f i Broc.o
154	PORTED	0002:0052e1d0 ?GetNaN@@YAMXZ 00D1D6D0 f i Broc.o
155	PORTED	0002:0052e220 ??$GetUninitialized@H@@YAHXZ 00D1D720 f i Broc.o
156	PORTED	0002:0052e240 ??$GetUninitialized@I@@YAIXZ 00D1D740 f i Broc.o
157	PORTED	0002:0052e260 ??$GetUninitialized@M@@YAMXZ 00D1D760 f i Broc.o
158	PORTED	0002:0052e280 ??$GetUninitialized@_N@@YA_NXZ 00D1D780 f i Broc.o
159	VERIFIED	0002:0052e2a0 ??0BroAnim@@QAE@XZ 00D1D7A0 f i Broc.o
160	PORTED	0002:0052e2d0 ?GetUninitialized@BroAnim@@QAEIXZ 00D1D7D0 f i Broc.o
161	PORTED	0002:0052e2f0 ??0HashStr@@QAE@XZ 00D1D7F0 f i Broc.o
