ida_ea	name	signature	source_cpp
0x004EF4B0	?susp_hard_limit_Function@@YAMM@Z	float __cdecl susp_hard_limit_Function(float)	
0x004EF510	?tire_fric_fwd_Function@@YAMM@Z	float __cdecl tire_fric_fwd_Function(float)	
0x004EF570	?tire_fric_side_Function@@YAMM@Z	float __cdecl tire_fric_side_Function(float)	
0x004EF5D0	?tire_fric_brake_Function@@YAMM@Z	float __cdecl tire_fric_brake_Function(float)	
0x004EF630	?tire_fric_hand_brake_Function@@YAMM@Z	float __cdecl tire_fric_hand_brake_Function(float)	
0x004EF690	?body_mass_Function@@YAMM@Z	float __cdecl body_mass_Function(float)	
0x004EF6F0	?mass_center_delta_x_Function@@YAMM@Z	float __cdecl mass_center_delta_x_Function(float)	
0x004EF750	?mass_center_delta_y_Function@@YAMM@Z	float __cdecl mass_center_delta_y_Function(float)	
0x004EF7B0	?mass_center_delta_z_Function@@YAMM@Z	float __cdecl mass_center_delta_z_Function(float)	
0x004EF810	?roll_stability_Function@@YAMM@Z	float __cdecl roll_stability_Function(float)	
0x004EF870	?roll_resistance_Function@@YAMM@Z	float __cdecl roll_resistance_Function(float)	
0x004EF8D0	?upright_strength_Function@@YAMM@Z	float __cdecl upright_strength_Function(float)	
0x004EF930	?tilt_fakey_Function@@YAMM@Z	float __cdecl tilt_fakey_Function(float)	
0x004EF990	?peel_out_max_speed_Function@@YAMM@Z	float __cdecl peel_out_max_speed_Function(float)	
0x004EF9F0	?inertia_scale_x_Function@@YAMM@Z	float __cdecl inertia_scale_x_Function(float)	
0x004EFA50	?tire_damp_coast_Function@@YAMM@Z	float __cdecl tire_damp_coast_Function(float)	
0x004EFAB0	?tire_damp_brake_Function@@YAMM@Z	float __cdecl tire_damp_brake_Function(float)	
0x004EFB10	?tire_damp_hand_Function@@YAMM@Z	float __cdecl tire_damp_hand_Function(float)	
0x004EFB70	?steerWheels_Function@vehicleFuncs@@YA_N_N@Z	bool __cdecl vehicleFuncs::steerWheels_Function(bool)	
0x004EFB90	?quadBarrel_Function@vehicleFuncs@@YA_N_N@Z	bool __cdecl vehicleFuncs::quadBarrel_Function(bool)	
0x004EFBB0	?bulletDamage_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::bulletDamage_Function(float)	
0x004EFBF0	?grenadeDamage_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::grenadeDamage_Function(float)	
0x004EFC30	?mineDamage_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::mineDamage_Function(float)	
0x004EFC70	?projectileDamage_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::projectileDamage_Function(float)	
0x004EFCB0	?spClientSeat_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::spClientSeat_Function(int)	
0x004EFCD0	?hudIndex_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::hudIndex_Function(int)	
0x004EFCF0	?numSeats_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::numSeats_Function(int)	
0x004EFD10	?health_Function@vehicleFuncs@@YAHH@Z	int __cdecl vehicleFuncs::health_Function(int)	
0x004EFD40	?texureScroll_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::texureScroll_Function(float)	
0x004EFD80	?texureScrollScale_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::texureScrollScale_Function(float)	
0x004EFDC0	?engineSndSpeed_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::engineSndSpeed_Function(float)	
0x004EFE00	?maxSpeed_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::maxSpeed_Function(float)	
0x004EFE40	?accel_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::accel_Function(float)	
0x004EFE80	?rotRate_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::rotRate_Function(float)	
0x004EFEC0	?rotAccel_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::rotAccel_Function(float)	
0x004EFF00	?collisionDamage_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::collisionDamage_Function(float)	
0x004EFF40	?collisionSpeed_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::collisionSpeed_Function(float)	
0x004EFF80	?suspensionTravel_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::suspensionTravel_Function(float)	
0x004EFFC0	?maxBodyPitch_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::maxBodyPitch_Function(float)	
0x004F0000	?maxBodyRoll_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::maxBodyRoll_Function(float)	
0x004F0040	?boundsRadius_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::boundsRadius_Function(float)	
0x004F0080	?boundsHeight_Function@vehicleFuncs@@YAMM@Z	float __cdecl vehicleFuncs::boundsHeight_Function(float)	
