index	status	map_line
114	PORTED	0002:0032c0b0 ?GetKicked@MPUIInterface@@SA_NXZ 00B1B5B0 f i mp.o
115	PORTED	0002:0032c0c0 ?SetHostDisconnected@MPUIInterface@@SAX_N@Z 00B1B5C0 f i mp.o
116	PORTED	0002:0032c0d0 ?GetHostDisconnected@MPUIInterface@@SA_NXZ 00B1B5D0 f i mp.o
117	PORTED	0002:0032c0e0 ?SetHostMigrated@MPUIInterface@@SAX_N@Z 00B1B5E0 f i mp.o
118	PORTED	0002:0032c0f0 ?GetHostMigrated@MPUIInterface@@SA_NXZ 00B1B5F0 f i mp.o
119	PORTED	0002:0032c100 ?SetInvited@MPUIInterface@@SAX_N@Z 00B1B600 f i mp.o
120	PORTED	0002:0032c130 ?IsLogging@MPUIInterface@@SA_NXZ 00B1B630 f i mp.o
121	PORTED	0002:0032c140 ??2bdGameInfoFactoryImpl@@SAPAXI@Z 00B1B640 f i mp.o
122	PORTED	0002:0032c150 ??3bdGameInfoFactoryImpl@@SAXPAX@Z 00B1B650 f i mp.o
123	PORTED	0002:0032c160 ?Swap@clientActive_t@@QAEXPAU1@@Z 00B1B660 f i mp.o
124	VERIFIED	0002:0032c170 ?Swap@clientConnection_t@@QAEXPAU1@@Z 00B1B670 f i mp.o
125	PORTED	0002:0032c220 ??2bdNetImpl@@SAPAXI@Z 00B1B720 f i mp.o
126	PORTED	0002:0032c230 ??3bdNetImpl@@SAXPAX@Z 00B1B730 f i mp.o
127	PORTED	0002:0032c240 ?GetCurrentSelection@UIListBox@@QAEHXZ 00B1B740 f i mp.o
128	PORTED	0002:0032c250 ?GetState@MultilineFrontendOverlayMenu@@QAE?BW4eState@1@XZ 00B1B750 f i mp.o
129	PORTED	0002:0032c260 ?GetState@DialogMenuSystem@@QAE?BW4eState@1@XZ 00B1B760 f i mp.o
130	VERIFIED	0002:0032c480 ?Stop@MultiplayerMgr@@QAEXXZ 00B1B980 f mp.o
131	VERIFIED	0002:0032c4a0 ?HandleDiscError@MultiplayerMgr@@QAEXXZ 00B1B9A0 f mp.o
132	VERIFIED	0002:0032c4b0 ?setSendInterval@MultiplayerMgr@@QAEXH@Z 00B1B9B0 f mp.o
133	VERIFIED	0002:0032c4d0 ?getSendInterval@MultiplayerMgr@@QBEMXZ 00B1B9D0 f mp.o
134	VERIFIED	0002:0032c4e0 ?AddTestClient@MultiplayerMgr@@QAEHXZ 00B1B9E0 f mp.o
135	VERIFIED	0002:0032c4f0 ?GetDroppedItemType@MultiplayerMgr@@QAE?AW4EDroppedItemTypes@@W4itemType_t@@@Z 00B1B9F0 f mp.o
136	VERIFIED	0002:0032c530 ?getLocalTime@MultiplayerMgr@@QAE?AVsTime@knet@kuju@@XZ 00B1BA30 f mp.o
137	VERIFIED	0002:0032c610 ?publish@MPLogSubscriber@MultiplayerMgr@@EAEXQBD00I0@Z 00B1BB10 f mp.o
138	VERIFIED	0002:0032c6f0 ?oneOffCheckLinkStatus@MultiplayerMgr@@QAE_NXZ 00B1BBF0 f mp.o
139	VERIFIED	0002:0032c700 ?updateLinkStatus@MultiplayerMgr@@QAEXXZ 00B1BC00 f mp.o
140	VERIFIED	0002:0032c780 ?getLinkStatus@MultiplayerMgr@@QAE_NXZ 00B1BC80 f mp.o
141	VERIFIED	0002:0032c790 ?getValidNetConnection@MultiplayerMgr@@QAE_NPBD@Z 00B1BC90 f mp.o
142	VERIFIED	0002:0032c7d0 ?FromLobby@MultiplayerMgr@@QAE_NXZ 00B1BCD0 f mp.o
143	VERIFIED	0002:0032c7e0 ?GetVoipGroup@@YA?AW4EVoipGroup@@H@Z 00B1BCE0 f mp.o
144	VERIFIED	0002:0032c820 ??2MPPeer@@SAPAXI@Z 00B1BD20 f mp.o
145	VERIFIED	0002:0032c840 ??3MPPeer@@SAXPAX@Z 00B1BD40 f mp.o
146	VERIFIED	0002:0032c850 ?LeaveSession@MPPeer@@QAEXXZ 00B1BD50 f mp.o
147	VERIFIED	0002:0032c870 ?CancelJoin@MPPeer@@QAEXXZ 00B1BD70 f mp.o
148	VERIFIED	0002:0032c890 ?GetSessionStatus@MPPeer@@QAE?AW4bdSessionStatus@bdSession@@XZ 00B1BD90 f mp.o
149	VERIFIED	0002:0032c8a0 ?GetPlayerManager@MPPeer@@QAEPAVMPPlayerManager@@XZ 00B1BDA0 f mp.o
150	VERIFIED	0002:0032c8b0 ?IsHost@MPPeer@@QAE_NXZ 00B1BDB0 f mp.o
151	VERIFIED	0002:0032c8d0 ?IsPlayerTalking@MPPeer@@QAE_NPAVMPPlayer@@H@Z 00B1BDD0 f mp.o
152	VERIFIED	0002:0032c940 ?onSessionConnectFail@MPPeer@@EAEXXZ 00B1BE40 f mp.o
153	VERIFIED	0002:0032ca00 ?IsQosComplete@MPPeer@@QAE_NH@Z 00B1BF00 f mp.o
154	VERIFIED	0002:0032ca20 ?IsQosSuccessful@MPPeer@@QAE_NH@Z 00B1BF20 f mp.o
155	VERIFIED	0002:0032ca50 ?GetQosPing@MPPeer@@QAEHH@Z 00B1BF50 f mp.o
156	VERIFIED	0002:0032ca90 ?DeleteQosProbes@MPPeer@@QAEXXZ 00B1BF90 f mp.o
157	VERIFIED	0002:0032cac0 ?FindAvailableQosSlot@MPPeer@@QAEHXZ 00B1BFC0 f mp.o
158	VERIFIED	0002:0032cae0 ?DebugPrintTTYSessionInfo@MPPeer@@QAEXXZ 00B1BFE0 f mp.o
159	VERIFIED	0002:0032caf0 ?Start@MPLanDiscovery@@QAEXXZ 00B1BFF0 f mp.o
160	VERIFIED	0002:0032cb60 ?IsDone@MPLanDiscovery@@QAE_NXZ 00B1C060 f mp.o
161	VERIFIED	0002:0032cb90 ?GetNumResults@MPLanDiscovery@@QBEIXZ 00B1C090 f mp.o
162	VERIFIED	0002:0032cba0 ?getAnimIndex@MPPlayer@@SAPAUMP_ANIM_INDEX@@HHH_N@Z 00B1C0A0 f mp.o
163	VERIFIED	0002:0032cc20 ?Reset@MPPlayer@@QAEX_N@Z 00B1C120 f mp.o
164	VERIFIED	0002:0032ce70 ?IsValid@MPPlayer@@SA_NE@Z 00B1C370 f mp.o
165	VERIFIED	0002:0032ce80 ?GetNullId@MPPlayer@@SAEXZ 00B1C380 f mp.o
166	VERIFIED	0002:0032ce90 ?SetId@MPPlayer@@QAEXE@Z 00B1C390 f mp.o
167	VERIFIED	0002:0032cea0 ?GetId@MPPlayer@@QBEEXZ 00B1C3A0 f mp.o
168	VERIFIED	0002:0032ceb0 ?GetPlayerAnimationPackFlags@MPPlayer@@IAEHPAVPlayerState@@H@Z 00B1C3B0 f mp.o
169	VERIFIED	0002:0032d070 ?PlayPartialAnimationRate@?A0x26f4efd5@@YAXPAVDObj@@PAUMP_ANIM_INDEX@@IMM_N@Z 00B1C570 f mp.o
170	VERIFIED	0002:0032d0e0 ?StopPartialAnimation@?A0x26f4efd5@@YAXPAVDObj@@I@Z 00B1C5E0 f mp.o
171	VERIFIED	0002:0032d100 ?PlayAnimFlagAnim@MPPlayer@@IAEXPAVDObj@@IHHH_NMM11@Z 00B1C600 f mp.o
172	VERIFIED	0002:0032d210 ?SwingAngles@MPPlayer@@IAEXMMMMAAMAAHHM@Z 00B1C710 f mp.o
173	VERIFIED	0002:0032d390 ?StepLegsYaw@MPPlayer@@IAEXVsTime@knet@kuju@@HMMM@Z 00B1C890 f mp.o
174	VERIFIED	0002:0032d9a0 ?ChooseFootYawSide@MPPlayer@@IAEHM@Z 00B1CEA0 f mp.o
175	VERIFIED	0002:0032dad0 ?CalcLegsAnim@MPPlayer@@IAEHPAVEntity@@QAMM_N@Z 00B1CFD0 f mp.o
176	VERIFIED	0002:0032dd70 ?GroundSurfaceType@MPPlayer@@IAEHH@Z 00B1D270 f mp.o
177	VERIFIED	0002:0032dde0 ?FootstepEvent@MPPlayer@@IAEHH@Z 00B1D2E0 f mp.o
178	VERIFIED	0002:0032de40 ?UpdateInGamePlayerInfo@MPPlayer@@QAEX_N0@Z 00B1D340 f mp.o
179	VERIFIED	0002:0032df50 ?SetPosition@MPPlayer@@QAEXQBM@Z 00B1D450 f mp.o
180	VERIFIED	0002:0032dfa0 ?GetPosition@MPPlayer@@QBEXAAY02M@Z 00B1D4A0 f mp.o
181	VERIFIED	0002:0032dfd0 ?GetAngles@MPPlayer@@QBEXAAY02M@Z 00B1D4D0 f mp.o
182	VERIFIED	0002:0032dff0 ?FreeEntity@?A0x26f4efd5@@YAXPAVEntity@@@Z 00B1D4F0 f mp.o
183	VERIFIED	0002:0032e020 ?GetItemList@MPPlayerItems@@AAEAAV?$ae_vector@UsDroppedItem@MPPlayerItems@@@@W4EDroppedItemTypes@@@Z 00B1D520 f mp.o
184	VERIFIED	0002:0032e050 ?GetSeatState@@YAHPAUscr_vehicle_t@@H@Z 00B1D550 f mp.o
185	VERIFIED	0002:0032e110 ?SetSeatState@@YAXPAUscr_vehicle_t@@HH@Z 00B1D610 f mp.o
186	VERIFIED	0002:0032e190 ??1MPVehicle@@QAE@XZ 00B1D690 f mp.o
187	VERIFIED	0002:0032e1a0 ?ClearOccupants@MPVehicle@@QAEXXZ 00B1D6A0 f mp.o
188	VERIFIED	0002:0032e1c0 ?Reset@MPVehicle@@QAEX_N@Z 00B1D6C0 f mp.o
189	VERIFIED	0002:0032e430 ?IsValid@MPVehicle@@SA_NE@Z 00B1D930 f mp.o
190	VERIFIED	0002:0032e440 ?GetNullId@MPVehicle@@SAEXZ 00B1D940 f mp.o
191	VERIFIED	0002:0032e450 ?SetId@MPVehicle@@QAEXE@Z 00B1D950 f mp.o
192	VERIFIED	0002:0032e460 ?GetId@MPVehicle@@QBEEXZ 00B1D960 f mp.o
193	VERIFIED	0002:0032e470 ?IsOccupied@MPVehicle@@QBE_NXZ 00B1D970 f mp.o
194	VERIFIED	0002:0032e480 ?IsFullyOccupied@MPVehicle@@QBE_NXZ 00B1D980 f mp.o
195	VERIFIED	0002:0032e4a0 ?IsSeatOccupied@MPVehicle@@QBE_NH_N@Z 00B1D9A0 f mp.o
196	VERIFIED	0002:0032e4d0 ?SetGunnerState@MPVehicle@@QAEXH@Z 00B1D9D0 f mp.o
197	VERIFIED	0002:0032e510 ?OnModified@MPVehicle@@QAEXXZ 00B1DA10 f mp.o
198	VERIFIED	0002:0032e5c0 ?GetInVehicle@MPVehicle@@QAEXPAVMPPlayer@@HHH@Z 00B1DAC0 f mp.o
199	VERIFIED	0002:0032e780 ?SeatChange@MPVehicle@@QAEXPAVMPPlayer@@H@Z 00B1DC80 f mp.o
200	VERIFIED	0002:0032e8a0 ?IsACorpse@@YA_NPBVEntity@@@Z 00B1DDA0 f mp.o
201	VERIFIED	0002:0032e8d0 ?AddingLocalPlayer@MPPlayerManager@@QBE_NXZ 00B1DDD0 f mp.o
202	VERIFIED	0002:0032e8e0 ?GetPlayerEntity@MPPlayerManager@@QAEPAVEntity@@E@Z 00B1DDE0 f mp.o
203	VERIFIED	0002:0032e970 ?GetPlayerName@MPPlayerManager@@QAEPBDE@Z 00B1DE70 f mp.o
204	VERIFIED	0002:0032e9e0 ?GetLocalPlayer@MPPlayerManager@@QAEPAVMPPlayer@@H@Z 00B1DEE0 f mp.o
205	VERIFIED	0002:0032ea10 ?AnyLocalPlayers@MPPlayerManager@@QAE_NXZ 00B1DF10 f mp.o
206	VERIFIED	0002:0032ea30 ?IsLocalId@MPPlayerManager@@QAE_NH@Z 00B1DF30 f mp.o
207	VERIFIED	0002:0032ea80 ?IsLocalPlayer@MPPlayerManager@@QAE_NQBVEntity@@@Z 00B1DF80 f mp.o
208	VERIFIED	0002:0032eb80 ?GetLocalId@MPPlayerManager@@QAEHPBVMPPlayer@@@Z 00B1E080 f mp.o
209	VERIFIED	0002:0032ebb0 ?AddAcceptCallback@MPPlayerManager@@AAEXHP81@AEXABVbdReceivedMessage@@@Z@Z 00B1E0B0 f mp.o
210	VERIFIED	0002:0032ec30 ?HandleKickPlayer@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z 00B1E130 f mp.o
211	VERIFIED	0002:0032ec40 ?VehicleEventAddToQueue@MPPlayerManager@@AAEXW4MPVehicleEventType@@EIEHHH@Z 00B1E140 f mp.o
212	VERIFIED	0002:0032ed50 ?DropHotJoiningPlayers@MPPlayerManager@@QAEXXZ 00B1E250 f mp.o
213	VERIFIED	0002:0032ed90 ?getPlayerIndex@MPPlayerManager@@QAEEH@Z 00B1E290 f mp.o
214	VERIFIED	0002:0032edb0 ?AddVehicle@MPPlayerManager@@QAEXPAVEntity@@@Z 00B1E2B0 f mp.o
215	VERIFIED	0002:0032eeb0 ?GetVehicle@MPPlayerManager@@QAEPAVMPVehicle@@PBVEntity@@@Z 00B1E3B0 f mp.o
216	VERIFIED	0002:0032ef50 ?GetVehicle@MPPlayerManager@@QAEPAVMPVehicle@@E@Z 00B1E450 f mp.o
217	VERIFIED	0002:0032efe0 ?GetVehicleFromOccupant@MPPlayerManager@@QAEPAVMPVehicle@@PBVMPPlayer@@@Z 00B1E4E0 f mp.o
218	VERIFIED	0002:0032f060 ?ClearStateVariables@MPPlayerManager@@AAEXXZ 00B1E560 f mp.o
219	VERIFIED	0002:0032f190 ?IsGuest@MPPlayerManager@@QAE_NH@Z 00B1E690 f mp.o
220	VERIFIED	0002:0032f1a0 ?PickPlayerTeam@MPPlayerManager@@AAEHQAVMPPlayer@@@Z 00B1E6A0 f mp.o
221	VERIFIED	0002:0032f240 ?SendConsistencyUpdates@MPPlayerManager@@QAEXXZ 00B1E740 f mp.o
222	VERIFIED	0002:0032f250 ?DecodeAnimMatrix@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z 00B1E750 f mp.o
223	VERIFIED	0002:0032f380 ?Reboot@MPUIInterface@@SAXXZ 00B1E880 f mp.o
224	VERIFIED	0002:0032f3b0 ?SetMapRotation@sServerCreateParams@@QAEXE@Z 00B1E8B0 f mp.o
225	VERIFIED	0002:0032f470 ?IsLANGame@MPUIInterface@@SA?B_NXZ 00B1E970 f mp.o
226	VERIFIED	0002:0032f480 ?IsOnlineGame@MPUIInterface@@SA?B_NXZ 00B1E980 f mp.o
227	VERIFIED	0002:0032f490 ?IsLocalGame@MPUIInterface@@SA?B_NXZ 00B1E990 f mp.o
228	VERIFIED	0002:0032f4a0 ?CancelJoin@MPUIInterface@@SAXXZ 00B1E9A0 f mp.o
