ida_ea	name	signature	source_cpp
0x00459800	?G_MissileTrace@@YAXPAUtrace_t@@ABVPosition3@math@@1V?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@HPAE@Z	void __cdecl G_MissileTrace(struct trace_t *,class math::Position3 const &,class math::Position3 const &,class DbLinkedHandle<class EntityHandleDb,class Entity>,int,unsigned char *)	
0x004598D0	?G_PredictMissile@@YAHPBVEntity@@HQAMHPAH@Z	int __cdecl G_PredictMissile(class Entity const *,int,float * const,int,int *)	
0x00459BF0	?SetMoverState@@YAXPAVEntity@@W4moverState_t@@H@Z	void __cdecl SetMoverState(class Entity *,enum moverState_t,int)	
0x0045A420	?MatchTeam@@YAXPAVEntity@@W4moverState_t@@H@Z	void __cdecl MatchTeam(class Entity *,enum moverState_t,int)	
0x0045A470	?MatchTeamReverseAngleOnSlaves@@YAXPAVEntity@@W4moverState_t@@H@Z	void __cdecl MatchTeamReverseAngleOnSlaves(class Entity *,enum moverState_t,int)	
0x0045A4E0	?ReturnToPos1@@YAXPAVEntity@@H@Z	void __cdecl ReturnToPos1(class Entity *,int)	
0x0045A500	?ReturnToPos2@@YAXPAVEntity@@H@Z	void __cdecl ReturnToPos2(class Entity *,int)	
0x0045A520	?GotoPos3@@YAXPAVEntity@@H@Z	void __cdecl GotoPos3(class Entity *,int)	
0x0045A540	?IsBinaryMoverBlocked@@YAHPAVEntity@@00@Z	int __cdecl IsBinaryMoverBlocked(class Entity *,class Entity *,class Entity *)	
0x0045A700	?InitMover@@YAXPAVEntity@@@Z	void __cdecl InitMover(class Entity *)	
0x0045AAA0	?InitMoverRotate@@YAXPAVEntity@@@Z	void __cdecl InitMoverRotate(class Entity *)	
0x0045AE60	?Think_SpawnNewDoorTrigger@@YAXPAVEntity@@H@Z	void __cdecl Think_SpawnNewDoorTrigger(class Entity *,int)	
0x0045B110	?Think_SpawnNewAutoDoorTrigger@@YAXPAVEntity@@H@Z	void __cdecl Think_SpawnNewAutoDoorTrigger(class Entity *,int)	
0x0045B140	?Think_MatchTeam@@YAXPAVEntity@@H@Z	void __cdecl Think_MatchTeam(class Entity *,int)	
0x0045B160	?Use_Static@@YAXPAVEntity@@00@Z	void __cdecl Use_Static(class Entity *,class Entity *,class Entity *)	
0x0045B190	?SP_func_static@@YAXPAVEntity@@@Z	void __cdecl SP_func_static(class Entity *)	
0x0045B2C0	?Use_Func_Rotate@@YAXPAVEntity@@00@Z	void __cdecl Use_Func_Rotate(class Entity *,class Entity *,class Entity *)	
0x0045B300	?SP_func_rotating@@YAXPAVEntity@@@Z	void __cdecl SP_func_rotating(class Entity *)	
0x0045B3D0	?SP_func_bobbing@@YAXPAVEntity@@@Z	void __cdecl SP_func_bobbing(class Entity *)	
0x0045B5B0	?SP_func_pendulum@@YAXPAVEntity@@@Z	void __cdecl SP_func_pendulum(class Entity *)	
0x0045B760	?SP_func_door_rotating@@YAXPAVEntity@@@Z	void __cdecl SP_func_door_rotating(class Entity *)	
0x0045BA30	?trigger_use@@YAXPAVEntity@@@Z	void __cdecl trigger_use(class Entity *)	
0x0045BD90	?SP_skyportal@@YAXPAVEntity@@@Z	void __cdecl SP_skyportal(class Entity *)	
0x0045BF80	?GScr_LoadScripts@@YAX_N@Z	void __cdecl GScr_LoadScripts(bool)	
0x0045BFF0	?GScr_GetEntAnimTree@@YAPAVXAnimTree@@PAVEntity@@@Z	class XAnimTree * __cdecl GScr_GetEntAnimTree(class Entity *)	
0x0045C0C0	?InitScriptMover@@YAXPAVEntity@@@Z	void __cdecl InitScriptMover(class Entity *)	
0x0045C290	?SP_script_brushmodel@@YAXPAVEntity@@@Z	void __cdecl SP_script_brushmodel(class Entity *)	
0x0045C310	?SP_script_origin@@YAXPAVEntity@@@Z	void __cdecl SP_script_origin(class Entity *)	
0x0045C3A0	?VEH_DebugBox@@YAXABVPosition3@math@@MMMM@Z	void __cdecl VEH_DebugBox(class math::Position3 const &,float,float,float,float)	
0x0045C5F0	?prepare_collision_objects@@YAXPAVEntity@@ABVPosition3@math@@1MHAAUproximity_data_t@@AAVTouchEntityData@@@Z	void __cdecl prepare_collision_objects(class Entity *,class math::Position3 const &,class math::Position3 const &,float,int,struct proximity_data_t &,class TouchEntityData &)	
0x0045C7F0	?VEH_UpdateWheelParticleEffects@@YAXPAVEntity@@H@Z	void __cdecl VEH_UpdateWheelParticleEffects(class Entity *,int)	
0x0045CA30	?VEH_FillFollowHistoryBuffer@@YAXPAUscr_vehicle_t@@@Z	void __cdecl VEH_FillFollowHistoryBuffer(struct scr_vehicle_t *)	
0x0045CE60	?VEH_FindValidDismountSpot@@YAHPAVEntity@@QAM110_N@Z	int __cdecl VEH_FindValidDismountSpot(class Entity *,float * const,float * const,float * const,class Entity *,bool)	
0x0045E1D0	?G_InitScrVehicles@@YAXXZ	void __cdecl G_InitScrVehicles(void)	
0x0045E240	?G_FreeScrVehicles@@YAXXZ	void __cdecl G_FreeScrVehicles(void)	
0x0045E290	?G_UpdateVehicleTags@@YAXPAVEntity@@@Z	void __cdecl G_UpdateVehicleTags(class Entity *)	
0x0045E900	?G_GetVehicleInfo@@YAPAUvehicle_info_t@@PAVEntity@@@Z	struct vehicle_info_t * __cdecl G_GetVehicleInfo(class Entity *)	
0x0045E930	?G_GetVehicleSeatCount@@YAHPAVEntity@@@Z	int __cdecl G_GetVehicleSeatCount(class Entity *)	
0x0045E9B0	?Scr_Vehicle_Pain@@YAXPAVEntity@@0HQBMH1W4hitLocation_t@@@Z	void __cdecl Scr_Vehicle_Pain(class Entity *,class Entity *,int,float const * const,int,float const * const,enum hitLocation_t)	
0x0045EA80	?ReleasePhysics@scr_vehicle_t@@QAEXPAVEntity@@@Z	public: void __thiscall scr_vehicle_t::ReleasePhysics(class Entity *)	
