index	ida_ea	va	name	lib	obj	class	source_cpp	flags	is_inline	aggregate_status	status_basis	debug_symbol	debug_symbol_compat	verification
167	0x0044D2E0	0x0083C7E0	?VEH_GetInfo@@YAPAUvehicle_info_t@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
168	0x0044D2F0	0x0083C7F0	?Is4WheeledVehicle@@YA_NPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
169	0x0044D320	0x0083C820	?IsVehicleTank@@YA_NPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
170	0x0044D370	0x0083C870	?VEH_ParseSpecificField@@YAHPAEPBDH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
171	0x0044D480	0x0083C980	?VEH_GetVehicleInfo@@YAFPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
172	0x0044D4E0	0x0083C9E0	?VEH_GetPlayerVehicleInfo@@YAFPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
173	0x0044D8C0	0x0083CDC0	?VEH_SetupCollmap@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
174	0x0044D8F0	0x0083CDF0	?VEH_JoltBody@@YAXPAVEntity@@ABVPosition3@math@@MMM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
175	0x0044DBD0	0x0083D0D0	?VEH_StopWheelEffects@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
176	0x0044DC50	0x0083D150	?VEH_StopAllEffects@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
177	0x0044DD00	0x0083D200	?VEH_Backup@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
178	0x0044E440	0x0083D940	?VEH_AcquirePlayerFollowSlot@@YA_NPAVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
179	0x0044E6A0	0x0083DBA0	?VEH_GetPlayerFollowGoalPosition@@YAAAY02$$CBMPBVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
180	0x0044EC90	0x0083E190	?ParseVehicleConfigString@@YAXPBDPBVConfigString@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
181	0x0044EFD0	0x0083E4D0	?G_FreeScrVehicleInfo@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
182	0x0044F010	0x0083E510	?G_GetVehicleInfoIndex@@YAFPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
183	0x0044F100	0x0083E600	?G_GetVehicleInfoName@@YAPBDF@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
184	0x0044F1D0	0x0083E6D0	?G_GetVehicleInfo@@YAPAUvehicle_info_t@@PAUscr_vehicle_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
185	0x0044F1F0	0x0083E6F0	?G_IsVehicleImmune@@YAHPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
186	0x0044F290	0x0083E790	?G_GetNonPVSTankInfo@@YAHQAMV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
187	0x0044F2A0	0x0083E7A0	?G_GetVehicleOccupantCount@@YAHPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
188	0x0044F330	0x0083E830	?IsVehFlipped@@YA_NPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
189	0x0044F3A0	0x0083E8A0	?VEH_GetMaxSpeed@@YAMPAUscr_vehicle_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
190	0x0044F3D0	0x0083E8D0	?Scr_Vehicle_CalcSpeed@@YAMPBUscr_vehicle_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
191	0x0044F470	0x0083E970	?G_FreeVehicleSeat@@YAXPAVEntity@@0H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
192	0x0044F480	0x0083E980	?G_RequestVehicleSeat@@YAHPAVEntity@@0ABVHashString@@_N@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
193	0x0044F490	0x0083E990	?G_RequestVehicleBestSeat@@YAHPAVEntity@@0_N11@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
194	0x0044F4A0	0x0083E9A0	?G_StealVehicleSeat@@YAHPAVEntity@@0H_N@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
195	0x0044F4B0	0x0083E9B0	?Scr_Vehicle_OccupantStartEntering@@YAXPAUscr_vehicle_t@@PBVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
196	0x0044F4C0	0x0083E9C0	?Scr_Vehicle_OccupantIsSeat@@YAXPAUscr_vehicle_t@@PBVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
197	0x0044F4D0	0x0083E9D0	?Scr_Vehicle_OccupantStartExiting@@YAXPAUscr_vehicle_t@@PBVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
198	0x0044F4E0	0x0083E9E0	?Scr_Vehicle_OccupantIsOut@@YAXPAUscr_vehicle_t@@PAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
199	0x0044F4F0	0x0083E9F0	?GetRouteStage@scr_vehicle_t@@QAEPAUvehicleAnimStage_t@@HH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
200	0x0044F520	0x0083EA20	?GetStageAnim@scr_vehicle_t@@QAEHPAUClient@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
201	0x0044F560	0x0083EA60	?GetAnimSpeedScale@scr_vehicle_t@@QAEMPAUClient@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
202	0x0044F580	0x0083EA80	?GetEntryRoute@scr_vehicle_t@@QAEHHH_N@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
203	0x0044F620	0x0083EB20	?GetSwitchPosRoute@scr_vehicle_t@@QAEHHH_N@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
204	0x0044F680	0x0083EB80	?GetThrottle@scr_vehicle_t@@QAEMXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
205	0x0044F6A0	0x0083EBA0	?Mantled@scr_vehicle_t@@QAEXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
206	0x0044F720	0x0083EC20	?GetMantleHintStringIndex@scr_vehicle_t@@QAEHXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
207	0x0044F790	0x0083EC90	?SP_script_vehicle_collmap@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
208	0x0044F7B0	0x0083ECB0	?vehicle_FreeDynamicBuffers@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
209	0x0044F7E0	0x0083ECE0	?Scr_Vehicle_DamageScale@@YAMPAVEntity@@00QBMH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
210	0x0044FB30	0x0083F030	?VEH_GetVehicleInfo@@YAPAUvehicle_info_t@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
211	0x0044FB90	0x0083F090	?VEH_VehicleTouchesMine@@YA_NPAVEntity@@PAVEntityState@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
212	0x0044FCE0	0x0083F1E0	?G_ResetEntryPointHintIndicies@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
213	0x0044FD10	0x0083F210	?G_SpawnString@@YAHIPBDPAPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
214	0x0044FD50	0x0083F250	?G_SpawnString@@YA_NIPAPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
215	0x0044FD90	0x0083F290	?G_SpawnFloat@@YAHIMPAM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
216	0x0044FE00	0x0083F300	?G_SpawnInt@@YAHIHPAH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
217	0x0044FE60	0x0083F360	?G_SpawnVector@@YAHIPBMPAM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
218	0x0044FEE0	0x0083F3E0	?prepare_spawns@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
219	0x0044FF20	0x0083F420	?G_SetEntityScriptVariable@@YAXPBD0PAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
220	0x0044FF30	0x0083F430	?G_ParseEntityField@@YAXPBD0PAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
221	0x004500F0	0x0083F5F0	?G_DuplicateEntityFields@@YAXPAVEntity@@PBV1@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
222	0x00450200	0x0083F700	?G_CallSpawn@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
223	0x00450240	0x0083F740	?G_NewString@@YAGPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
224	0x00450290	0x0083F790	?GScr_AddFieldsForEntity@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
225	0x004502E0	0x0083F7E0	?GScr_AddFieldsForRadiant@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
226	0x00450330	0x0083F830	?Scr_SetGenericField@@YAXPAEW4fieldtype_t@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
227	0x00450380	0x0083F880	?Scr_SetObjectField@@YAXIHH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
228	0x004503D0	0x0083F8D0	?Scr_GetEntityField@@YAXHH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
229	0x00450420	0x0083F920	?Scr_GetObjectField@@YAXIHH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
230	0x00450470	0x0083F970	?Scr_FreeEntity@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
231	0x004504C0	0x0083F9C0	?Scr_FreeHudElem@@YAXPAUgame_hudelem_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
232	0x004504D0	0x0083F9D0	?Scr_AddHudElem@@YAXPAUgame_hudelem_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
233	0x004504E0	0x0083F9E0	?G_SpawnGEntityFromSpawnVars@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
234	0x00450530	0x0083FA30	?G_AddSpawnVarToken@@YAPADPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
235	0x004505A0	0x0083FAA0	?SP_worldspawn@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
236	0x004507D0	0x0083FCD0	?ValidForGametype@@YA_NXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
237	0x004508B0	0x0083FDB0	?game_dllEntry@@YAXP6AHHZZ@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
238	0x004508C0	0x0083FDC0	?PASSFLOAT@@YAHM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
239	0x004508E0	0x0083FDE0	?g_Trace@@YAXPAUtrace_t@@ABVPosition3@math@@111ABUcollision_context_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
240	0x00450910	0x0083FE10	?g_TraceCapsule@@YAXPAUtrace_t@@ABVPosition3@math@@111ABUcollision_context_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
241	0x00450940	0x0083FE40	?TraceDebugLine@@YAXABVPosition3@math@@0HV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
242	0x004509C0	0x0083FEC0	?g_SightTraceToEntity@@YAHABVPosition3@math@@000V?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@ABUcollision_context_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
243	0x004509F0	0x0083FEF0	?g_LocationalTrace@@YAXPAUtrace_t@@ABVPosition3@math@@1ABUcollision_context_t@@PAEM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
244	0x00450A50	0x0083FF50	?g_LinkEntity@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
245	0x00450AB0	0x0083FFB0	?g_UnlinkEntity@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
246	0x00450AC0	0x0083FFC0	?g_EntityContact@@YAHABVPosition3@math@@0PBVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
247	0x00450AE0	0x0083FFE0	?g_EntityContactCapsule@@YAHABVPosition3@math@@0PBVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
248	0x00450CF0	0x008401F0	?g_AddDebugString@@YAXQBM0MPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
249	0x00450D10	0x00840210	?g_AddDebugLine@@YAXQBM00HHH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
250	0x00450D40	0x00840240	?g_XAnimGetRoot@@YA?AUscr_anim_s@@PAVXAnimTree@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
251	0x00450D70	0x00840270	?XAnimClearTreeGoalWeights@@YAXPAVXAnimTree@@Uscr_anim_s@@M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
252	0x00450DF0	0x008402F0	?XAnimClearGoalWeight@@YAXPAVXAnimTree@@Uscr_anim_s@@M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
253	0x00450E70	0x00840370	?XAnimClearTreeGoalWeightsStrict@@YAXPAVXAnimTree@@Uscr_anim_s@@M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
254	0x00450EF0	0x008403F0	?XAnimSetAnimRate@@YAXPAVXAnimTree@@Uscr_anim_s@@M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
255	0x00450F70	0x00840470	?XAnimSetTime@@YAXPAVXAnimTree@@Uscr_anim_s@@M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
256	0x00450FF0	0x008404F0	?XAnimHasTime@@YAHUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
257	0x00451020	0x00840520	?XAnimIsPrimitive@@YAHUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
258	0x00451050	0x00840550	?XAnimGetLength@@YAMUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
259	0x00451080	0x00840580	?XAnimCalcAbsDelta@@YAXPAVXAnimTree@@Uscr_anim_s@@QAM2@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
260	0x00451100	0x00840600	?XAnimGetRelDelta@@YAXUscr_anim_s@@QAM1MM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
261	0x00451140	0x00840640	?XAnimGetAbsDelta@@YAXUscr_anim_s@@QAM1M@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
262	0x00451170	0x00840670	?XAnimIsLooped@@YAHUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
263	0x004511A0	0x008406A0	?XAnimNotetrackExists@@YA_NUscr_anim_s@@ABI@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
264	0x004511D0	0x008406D0	?XAnimGetTime@@YAMPAVXAnimTree@@Uscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
265	0x00451250	0x00840750	?XAnimGetWeight@@YAMPAVXAnimTree@@Uscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
266	0x004512D0	0x008407D0	?XAnimHasFinished@@YAHPAVXAnimTree@@Uscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
267	0x00451350	0x00840850	?XAnimGetNumChildren@@YAHUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
268	0x00451380	0x00840880	?XAnimGetChildAt@@YA?AUscr_anim_s@@U1@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
269	0x004513B0	0x008408B0	?XAnimGetAnimName@@YAPBDUscr_anim_s@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
270	0x004513E0	0x008408E0	?Com_GetWeaponInfoMemory@@YAPAXHPAH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
271	0x00451400	0x00840900	?Com_FreeWeaponInfoMemory@@YAXH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
272	0x00451420	0x00840920	?g_CompressZLIB@@YAHPAXPAH0H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
273	0x00451440	0x00840940	?g_UnCompressZLIB@@YAHPAXPAH0H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
274	0x00451450	0x00840950	?InitSentientTrigger@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
275	0x004514F0	0x008409F0	?multi_wait@@YAXPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
276	0x00451510	0x00840A10	?multi_trigger@@YAXPAVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
277	0x004515C0	0x00840AC0	?Use_Multi@@YAXPAVEntity@@00@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
278	0x004515E0	0x00840AE0	?hurt_use@@YAXPAVEntity@@00@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
279	0x00451650	0x00840B50	?Respond_trigger_damage@@YAHPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
280	0x00451730	0x00840C30	?SP_trigger_lookat@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
281	0x00451770	0x00840C70	?SP_trigger_mount_no_brush@@YAXPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
282	0x004517F0	0x00840CF0	?GetVehicleNode@@YAPAUvehicle_node_t@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
283	0x00451800	0x00840D00	?VP_SetScriptVariable@@YAXPBD0PAUvehicle_node_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
284	0x00451950	0x00840E50	?VP_GetNodeIndex@@YAFABVstring@Broc@@QAM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
285	0x004523E0	0x008418E0	?G_InitVehiclePaths@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
286	0x004523F0	0x008418F0	?G_FreeVehiclePaths@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
287	0x00452440	0x00841940	?G_SetupVehiclePaths@@YAXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
288	0x004526D0	0x00841BD0	?G_VehInitPathPos@@YAXPAUvehicle_pathpos_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
289	0x00452840	0x00841D40	?G_VehFreePathPos@@YAXPAUvehicle_pathpos_t@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
290	0x00452870	0x00841D70	?G_VehSetUpPathPos@@YAXPAUvehicle_pathpos_t@@F@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
291	0x00452A10	0x00841F10	?G_VehSetSwitchNode@@YAXPAUvehicle_pathpos_t@@FF@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
292	0x00452BC0	0x008420C0	?Initialize@VehicleNodeAllocator@@QAEXXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
293	0x00452C10	0x00842110	?AllocNode@VehicleNodeAllocator@@QAEPAUvehicle_node_t@@XZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
294	0x00452D60	0x00842260	?SnapVectorTowards@@YAXQAM0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
295	0x00452D70	0x00842270	?Bullet_Endpos@@YAMMQAMPBUweaponParms@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
296	0x00453310	0x00842810	?Damage_Falloff@@YAMMMMHH@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
297	0x004533B0	0x008428B0	?Bullet_ShouldGoThroughFriend@@YA_NPBVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
298	0x004533C0	0x008428C0	?Weapon_ItemHealth_Fire@@YAXPAVEntity@@HPAUweaponParms@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
299	0x00453420	0x00842920	?LogAccuracyHit@@YAHPAVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
300	0x004534F0	0x008429F0	?CalcMuzzlePoint@@YAXPAVEntity@@AAVPosition3@math@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
301	0x00453620	0x00842B20	?CalcMuzzlePoints@@YAXPAVEntity@@PAUweaponParms@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
302	0x004536F0	0x00842BF0	?ADS_IS_ACTIVE@@YAHXZ		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
303	0x00453700	0x00842C00	?G_FindConfigstringIndex@@YAHPBDHHH0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
304	0x004538F0	0x00842DF0	?G_LocalizedStringIndex@@YAHPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
305	0x00453960	0x00842E60	?G_ShaderIndex@@YAHPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
306	0x00453A20	0x00842F20	?G_EffectIndex@@YAHPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
307	0x00453A90	0x00842F90	?G_ShellShockIndex@@YAHPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
308	0x00453B00	0x00843000	?G_SoundAliasIndex@@YAEPBD@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
309	0x00453B70	0x00843070	?G_GetGameId@@YAIPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
310	0x00453B80	0x00843080	?G_GetEntAnimTree@@YAPAVXAnimTree@@PAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
311	0x00453BC0	0x008430C0	?G_SetModelIndex@@YAXPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
312	0x00453BE0	0x008430E0	?G_EntIsLinkedTo@@YAHPAVEntity@@0@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
313	0x00453C10	0x00843110	?Think_GeneralLink@@YAXPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
314	0x00453C30	0x00843130	?G_DObjUpdateServerTime@@YA_NPAVEntity@@H_N@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
315	0x00453DC0	0x008432C0	?G_DObjCalcPose@@YAXPAVEntity@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
316	0x00453E80	0x00843380	?G_DObjCalcBone@@YAXPAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
317	0x00453F40	0x00843440	?G_DObjGetLocalBoneIndexMatrix@@YAPBUDObjSkelMat@@PAVEntity@@H@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
318	0x00453F70	0x00843470	?G_DObjGetWorldBoneIndexMatrix@@YA_NPAVEntity@@HPAUDObjSkelMat@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
319	0x00454000	0x00843500	?G_DObjGetLocalTagMatrix@@YAPBUDObjSkelMat@@PAVEntity@@I@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
320	0x00454040	0x00843540	?G_DObjGetWorldTagMatrix@@YAHPAVEntity@@IPAUDObjSkelMat@@@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
321	0x00454080	0x00843580	?vtos@@YAPADQBM@Z		g.o	game		f	0	PORTED	PROGRESS object aggregate	NO	YES	VERIFIED
