ida_ea	name	signature	source_cpp
0x0074F120	?handlePacket@cVoiceNetworkManager@knetuser@kuju@@UAEXV?$bdReference@VbdBitBuffer@@@@@Z	public: virtual void __thiscall kuju::knetuser::cVoiceNetworkManager::handlePacket(class bdReference<class bdBitBuffer>)	
0x0074F500	?sendVoiceData@cVoiceNetworkManager@knetuser@kuju@@QAEXVMPPlayerSet@@PAEK@Z	public: void __thiscall kuju::knetuser::cVoiceNetworkManager::sendVoiceData(class MPPlayerSet,unsigned char *,unsigned long)	
0x0074F6D0	?handleDirectDestinations@cVoiceNetworkManager@knetuser@kuju@@AAEXAAVMPPlayerSet@@0K@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::handleDirectDestinations(class MPPlayerSet &,class MPPlayerSet &,unsigned long)	
0x0074F740	?dispatchVoicePendingDispatchPacket@cVoiceNetworkManager@knetuser@kuju@@AAEXPAUsVoicePendingDispatchPacket@123@K@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::dispatchVoicePendingDispatchPacket(struct kuju::knetuser::cVoiceNetworkManager::sVoicePendingDispatchPacket *,unsigned long)	
0x0074FB00	?dispatchPacketDirectToPlayer@cVoiceNetworkManager@knetuser@kuju@@AAEXABVsTime@knet@3@PAUsVoicePendingDispatchPacket@123@E@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::dispatchPacketDirectToPlayer(class kuju::knet::sTime const &,struct kuju::knetuser::cVoiceNetworkManager::sVoicePendingDispatchPacket *,unsigned char)	
0x0074FB90	?dispatchPacketOnOptimalRouteToPlayer@cVoiceNetworkManager@knetuser@kuju@@AAEIABVsTime@knet@3@PAUsVoicePendingDispatchPacket@123@EAAVMPPlayerSet@@@Z	private: unsigned int __thiscall kuju::knetuser::cVoiceNetworkManager::dispatchPacketOnOptimalRouteToPlayer(class kuju::knet::sTime const &,struct kuju::knetuser::cVoiceNetworkManager::sVoicePendingDispatchPacket *,unsigned char,class MPPlayerSet &)	
0x0074FDA0	?selectVoicesAndDispatch@cVoiceNetworkManager@knetuser@kuju@@AAEXABVsTime@knet@3@IAAVMPPlayerSet@@AAK@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::selectVoicesAndDispatch(class kuju::knet::sTime const &,unsigned int,class MPPlayerSet &,unsigned long &)	
0x0074FF40	?dispatchPendingVoicePackets@cVoiceNetworkManager@knetuser@kuju@@AAEXABVsTime@knet@3@AAVMPPlayerSet@@AAK@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::dispatchPendingVoicePackets(class kuju::knet::sTime const &,class MPPlayerSet &,unsigned long &)	
0x00750000	?checkForPendingPacketsAwaitingDispatch@cVoiceNetworkManager@knetuser@kuju@@AAEXABVsTime@knet@3@@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::checkForPendingPacketsAwaitingDispatch(class kuju::knet::sTime const &)	
0x007500C0	?updateVoiceNetwork@cVoiceNetworkManager@knetuser@kuju@@AAEXABVsTime@knet@3@@Z	private: void __thiscall kuju::knetuser::cVoiceNetworkManager::updateVoiceNetwork(class kuju::knet::sTime const &)	
0x007500E0	?update@cVoiceNetworkManager@knetuser@kuju@@QAEXABVsTime@knet@3@@Z	public: void __thiscall kuju::knetuser::cVoiceNetworkManager::update(class kuju::knet::sTime const &)	
0x00750100	?LoadLevel@MultiplayerMgr@@QAEXH_N0@Z	public: void __thiscall MultiplayerMgr::LoadLevel(int,bool,bool)	
0x00750170	?IsPlayerTalking@MultiplayerMgr@@QAE_NPAVEntity@@@Z	public: bool __thiscall MultiplayerMgr::IsPlayerTalking(class Entity *)	
0x007501B0	?IsLocalPlayerPhysicsOwner@MultiplayerMgr@@QAE_NPAVEntity@@_N@Z	public: bool __thiscall MultiplayerMgr::IsLocalPlayerPhysicsOwner(class Entity *,bool)	
