object	checklist_file	inventory_file	plan_file	manifest_rows	verified	port_status_only	external	in_progress	unresolved_engine	untracked
surface.obj	analysis/surface_obj_checklist.tsv	analysis/surface_obj_inventory.tsv	analysis/surface_obj_plan.tsv	11	0	0	11	0	0	0
surfacetofile.obj	analysis/surfacetofile_obj_checklist.tsv	analysis/surfacetofile_obj_inventory.tsv	analysis/surfacetofile_obj_plan.tsv	1	0	0	1	0	0	0
sv.o	analysis/sv_o_checklist.tsv	analysis/sv_o_inventory.tsv	analysis/sv_o_plan.tsv	148	136	12	0	0	0	0
swizzler.obj	analysis/swizzler_obj_checklist.tsv	analysis/swizzler_obj_inventory.tsv	analysis/swizzler_obj_plan.tsv	46	0	0	46	0	0	0
swprintf.obj	analysis/swprintf_obj_checklist.tsv	analysis/swprintf_obj_inventory.tsv	analysis/swprintf_obj_plan.tsv	2	0	0	2	0	0	0
swsynth.obj	analysis/swsynth_obj_checklist.tsv	analysis/swsynth_obj_inventory.tsv	analysis/swsynth_obj_plan.tsv	2	0	0	2	0	0	0
symmdec.obj	analysis/symmdec_obj_checklist.tsv	analysis/symmdec_obj_inventory.tsv	analysis/symmdec_obj_plan.tsv	4	0	0	4	0	0	0
symwinsp.obj	analysis/symwinsp_obj_checklist.tsv	analysis/symwinsp_obj_inventory.tsv	analysis/symwinsp_obj_plan.tsv	1	0	0	1	0	0	0
synch.obj	analysis/synch_obj_checklist.tsv	analysis/synch_obj_inventory.tsv	analysis/synch_obj_plan.tsv	22	0	0	22	0	0	0
tcpipxsum.obj	analysis/tcpipxsum_obj_checklist.tsv	analysis/tcpipxsum_obj_inventory.tsv	analysis/tcpipxsum_obj_plan.tsv	1	0	0	1	0	0	0
teams.obj	analysis/teams_obj_checklist.tsv	analysis/teams_obj_inventory.tsv	analysis/teams_obj_plan.tsv	44	0	0	44	0	0	0
tenpow.obj	analysis/tenpow_obj_checklist.tsv	analysis/tenpow_obj_inventory.tsv	analysis/tenpow_obj_plan.tsv	2	0	0	2	0	0	0
texture.obj	analysis/texture_obj_checklist.tsv	analysis/texture_obj_inventory.tsv	analysis/texture_obj_plan.tsv	12	0	0	12	0	0	0
thread.obj	analysis/thread_obj_checklist.tsv	analysis/thread_obj_inventory.tsv	analysis/thread_obj_plan.tsv	25	0	0	25	0	0	0
throw.obj	analysis/throw_obj_checklist.tsv	analysis/throw_obj_inventory.tsv	analysis/throw_obj_plan.tsv	1	0	0	1	0	0	0
tidtable.obj	analysis/tidtable_obj_checklist.tsv	analysis/tidtable_obj_inventory.tsv	analysis/tidtable_obj_plan.tsv	9	0	0	9	0	0	0
timing.obj	analysis/timing_obj_checklist.tsv	analysis/timing_obj_inventory.tsv	analysis/timing_obj_plan.tsv	46	0	0	46	0	0	0
titlecache.obj	analysis/titlecache_obj_checklist.tsv	analysis/titlecache_obj_inventory.tsv	analysis/titlecache_obj_plan.tsv	16	0	0	16	0	0	0
tl_initlist.o	analysis/tl_initlist_o_checklist.tsv	analysis/tl_initlist_o_inventory.tsv	analysis/tl_initlist_o_plan.tsv	1	1	0	0	0	0	0
tl_instbank.o	analysis/tl_instbank_o_checklist.tsv	analysis/tl_instbank_o_inventory.tsv	analysis/tl_instbank_o_plan.tsv	9	9	0	0	0	0	0
tl_system.o	analysis/tl_system_o_checklist.tsv	analysis/tl_system_o_inventory.tsv	analysis/tl_system_o_plan.tsv	25	23	2	0	0	0	0
tls.obj	analysis/tls_obj_checklist.tsv	analysis/tls_obj_inventory.tsv	analysis/tls_obj_plan.tsv	4	0	0	4	0	0	0
tolower.obj	analysis/tolower_obj_checklist.tsv	analysis/tolower_obj_inventory.tsv	analysis/tolower_obj_plan.tsv	2	0	0	2	0	0	0
toupper.obj	analysis/toupper_obj_checklist.tsv	analysis/toupper_obj_inventory.tsv	analysis/toupper_obj_plan.tsv	2	0	0	2	0	0	0
towlower.obj	analysis/towlower_obj_checklist.tsv	analysis/towlower_obj_inventory.tsv	analysis/towlower_obj_plan.tsv	1	0	0	1	0	0	0
transfer.obj	analysis/transfer_obj_checklist.tsv	analysis/transfer_obj_inventory.tsv	analysis/transfer_obj_plan.tsv	15	0	0	15	0	0	0
tree.obj	analysis/tree_obj_checklist.tsv	analysis/tree_obj_inventory.tsv	analysis/tree_obj_plan.tsv	35	0	0	35	0	0	0
trees.o	analysis/trees_o_checklist.tsv	analysis/trees_o_inventory.tsv	analysis/trees_o_plan.tsv	5	5	0	0	0	0	0
trnsctrl.obj	analysis/trnsctrl_obj_checklist.tsv	analysis/trnsctrl_obj_inventory.tsv	analysis/trnsctrl_obj_plan.tsv	13	0	0	13	0	0	0
troubleshoot.obj	analysis/troubleshoot_obj_checklist.tsv	analysis/troubleshoot_obj_inventory.tsv	analysis/troubleshoot_obj_plan.tsv	7	0	0	7	0	0	0
truetype.obj	analysis/truetype_obj_checklist.tsv	analysis/truetype_obj_inventory.tsv	analysis/truetype_obj_plan.tsv	3	0	0	3	0	0	0
tx.o	analysis/tx_o_checklist.tsv	analysis/tx_o_inventory.tsv	analysis/tx_o_plan.tsv	5	5	0	0	0	0	0
txPath.o	analysis/txPath_o_checklist.tsv	analysis/txPath_o_inventory.tsv	analysis/txPath_o_plan.tsv	11	11	0	0	0	0	0
txSlotPool.o	analysis/txSlotPool_o_checklist.tsv	analysis/txSlotPool_o_inventory.tsv	analysis/txSlotPool_o_plan.tsv	15	15	0	0	0	0	0
tx_tl.o	analysis/tx_tl_o_checklist.tsv	analysis/tx_tl_o_inventory.tsv	analysis/tx_tl_o_plan.tsv	8	8	0	0	0	0	0
typeinfo.obj	analysis/typeinfo_obj_checklist.tsv	analysis/typeinfo_obj_inventory.tsv	analysis/typeinfo_obj_plan.tsv	2	0	0	2	0	0	0
typinfo.obj	analysis/typinfo_obj_checklist.tsv	analysis/typinfo_obj_inventory.tsv	analysis/typinfo_obj_plan.tsv	9	0	0	9	0	0	0
tzset.obj	analysis/tzset_obj_checklist.tsv	analysis/tzset_obj_inventory.tsv	analysis/tzset_obj_plan.tsv	3	0	0	3	0	0	0
uiobj.obj	analysis/uiobj_obj_checklist.tsv	analysis/uiobj_obj_inventory.tsv	analysis/uiobj_obj_plan.tsv	24	0	0	24	0	0	0
uixlogon.obj	analysis/uixlogon_obj_checklist.tsv	analysis/uixlogon_obj_inventory.tsv	analysis/uixlogon_obj_plan.tsv	87	0	0	87	0	0	0
ulldiv.obj	analysis/ulldiv_obj_checklist.tsv	analysis/ulldiv_obj_inventory.tsv	analysis/ulldiv_obj_plan.tsv	1	0	0	1	0	0	0
ullrem.obj	analysis/ullrem_obj_checklist.tsv	analysis/ullrem_obj_inventory.tsv	analysis/ullrem_obj_plan.tsv	1	0	0	1	0	0	0
ullshr.obj	analysis/ullshr_obj_checklist.tsv	analysis/ullshr_obj_inventory.tsv	analysis/ullshr_obj_plan.tsv	1	0	0	1	0	0	0
uncompr.o	analysis/uncompr_o_checklist.tsv	analysis/uncompr_o_inventory.tsv	analysis/uncompr_o_plan.tsv	1	1	0	0	0	0	0
ungetc.obj	analysis/ungetc_obj_checklist.tsv	analysis/ungetc_obj_inventory.tsv	analysis/ungetc_obj_plan.tsv	2	0	0	2	0	0	0
unhandld.obj	analysis/unhandld_obj_checklist.tsv	analysis/unhandld_obj_inventory.tsv	analysis/unhandld_obj_plan.tsv	3	0	0	3	0	0	0
unzip.o	analysis/unzip_o_checklist.tsv	analysis/unzip_o_inventory.tsv	analysis/unzip_o_plan.tsv	18	0	18	0	0	0	0
upload.obj	analysis/upload_obj_checklist.tsv	analysis/upload_obj_inventory.tsv	analysis/upload_obj_plan.tsv	27	0	0	27	0	0	0
upnpnat.obj	analysis/upnpnat_obj_checklist.tsv	analysis/upnpnat_obj_inventory.tsv	analysis/upnpnat_obj_plan.tsv	20	0	0	20	0	0	0
usbd.obj	analysis/usbd_obj_checklist.tsv	analysis/usbd_obj_inventory.tsv	analysis/usbd_obj_plan.tsv	9	0	0	9	0	0	0
usbdev.obj	analysis/usbdev_obj_checklist.tsv	analysis/usbdev_obj_inventory.tsv	analysis/usbdev_obj_plan.tsv	31	0	0	31	0	0	0
usbinit.obj	analysis/usbinit_obj_checklist.tsv	analysis/usbinit_obj_inventory.tsv	analysis/usbinit_obj_plan.tsv	4	0	0	4	0	0	0
usbmem.obj	analysis/usbmem_obj_checklist.tsv	analysis/usbmem_obj_inventory.tsv	analysis/usbmem_obj_plan.tsv	2	0	0	2	0	0	0
users.obj	analysis/users_obj_checklist.tsv	analysis/users_obj_inventory.tsv	analysis/users_obj_plan.tsv	23	0	0	23	0	0	0
util.obj	analysis/util_obj_checklist.tsv	analysis/util_obj_inventory.tsv	analysis/util_obj_plan.tsv	11	0	0	11	0	0	0
uvphase.obj	analysis/uvphase_obj_checklist.tsv	analysis/uvphase_obj_inventory.tsv	analysis/uvphase_obj_plan.tsv	1	0	0	1	0	0	0
valbase.obj	analysis/valbase_obj_checklist.tsv	analysis/valbase_obj_inventory.tsv	analysis/valbase_obj_plan.tsv	21	0	0	21	0	0	0
validate.obj	analysis/validate_obj_checklist.tsv	analysis/validate_obj_inventory.tsv	analysis/validate_obj_plan.tsv	3	0	0	3	0	0	0
vfntcreatefont.obj	analysis/vfntcreatefont_obj_checklist.tsv	analysis/vfntcreatefont_obj_inventory.tsv	analysis/vfntcreatefont_obj_plan.tsv	3	0	0	3	0	0	0
vfntinterface.obj	analysis/vfntinterface_obj_checklist.tsv	analysis/vfntinterface_obj_inventory.tsv	analysis/vfntinterface_obj_plan.tsv	3	0	0	3	0	0	0
vfntutility.obj	analysis/vfntutility_obj_checklist.tsv	analysis/vfntutility_obj_inventory.tsv	analysis/vfntutility_obj_plan.tsv	10	0	0	10	0	0	0
vfprintf.obj	analysis/vfprintf_obj_checklist.tsv	analysis/vfprintf_obj_inventory.tsv	analysis/vfprintf_obj_plan.tsv	1	0	0	1	0	0	0
virtual.obj	analysis/virtual_obj_checklist.tsv	analysis/virtual_obj_inventory.tsv	analysis/virtual_obj_plan.tsv	9	0	0	9	0	0	0
voicechatmode.obj	analysis/voicechatmode_obj_checklist.tsv	analysis/voicechatmode_obj_inventory.tsv	analysis/voicechatmode_obj_plan.tsv	91	0	0	91	0	0	0
voicecodecsutils.obj	analysis/voicecodecsutils_obj_checklist.tsv	analysis/voicecodecsutils_obj_inventory.tsv	analysis/voicecodecsutils_obj_plan.tsv	2	0	0	2	0	0	0
voicedecoder.obj	analysis/voicedecoder_obj_checklist.tsv	analysis/voicedecoder_obj_inventory.tsv	analysis/voicedecoder_obj_plan.tsv	4	0	0	4	0	0	0
voiceencoder.obj	analysis/voiceencoder_obj_checklist.tsv	analysis/voiceencoder_obj_inventory.tsv	analysis/voiceencoder_obj_plan.tsv	11	0	0	11	0	0	0
voicemail.obj	analysis/voicemail_obj_checklist.tsv	analysis/voicemail_obj_inventory.tsv	analysis/voicemail_obj_plan.tsv	53	0	0	53	0	0	0
voicemailmode.obj	analysis/voicemailmode_obj_checklist.tsv	analysis/voicemailmode_obj_inventory.tsv	analysis/voicemailmode_obj_plan.tsv	27	0	0	27	0	0	0
voicing.obj	analysis/voicing_obj_checklist.tsv	analysis/voicing_obj_inventory.tsv	analysis/voicing_obj_plan.tsv	2	0	0	2	0	0	0
voicld.obj	analysis/voicld_obj_checklist.tsv	analysis/voicld_obj_inventory.tsv	analysis/voicld_obj_plan.tsv	2	0	0	2	0	0	0
vq2.obj	analysis/vq2_obj_checklist.tsv	analysis/vq2_obj_inventory.tsv	analysis/vq2_obj_plan.tsv	2	0	0	2	0	0	0
vshader.obj	analysis/vshader_obj_checklist.tsv	analysis/vshader_obj_inventory.tsv	analysis/vshader_obj_plan.tsv	36	0	0	36	0	0	0
vshdrval.obj	analysis/vshdrval_obj_checklist.tsv	analysis/vshdrval_obj_inventory.tsv	analysis/vshdrval_obj_plan.tsv	31	0	0	31	0	0	0
vsnprint.obj	analysis/vsnprint_obj_checklist.tsv	analysis/vsnprint_obj_inventory.tsv	analysis/vsnprint_obj_plan.tsv	1	0	0	1	0	0	0
vsnwprnt.obj	analysis/vsnwprnt_obj_checklist.tsv	analysis/vsnwprnt_obj_inventory.tsv	analysis/vsnwprnt_obj_plan.tsv	1	0	0	1	0	0	0
vsprintf.obj	analysis/vsprintf_obj_checklist.tsv	analysis/vsprintf_obj_inventory.tsv	analysis/vsprintf_obj_plan.tsv	2	0	0	2	0	0	0
vswprint.obj	analysis/vswprint_obj_checklist.tsv	analysis/vswprint_obj_inventory.tsv	analysis/vswprint_obj_plan.tsv	2	0	0	2	0	0	0
warp.obj	analysis/warp_obj_checklist.tsv	analysis/warp_obj_inventory.tsv	analysis/warp_obj_plan.tsv	2	0	0	2	0	0	0
wavexmo.obj	analysis/wavexmo_obj_checklist.tsv	analysis/wavexmo_obj_inventory.tsv	analysis/wavexmo_obj_plan.tsv	41	0	0	41	0	0	0
wcscat.obj	analysis/wcscat_obj_checklist.tsv	analysis/wcscat_obj_inventory.tsv	analysis/wcscat_obj_plan.tsv	2	0	0	2	0	0	0
wcschr.obj	analysis/wcschr_obj_checklist.tsv	analysis/wcschr_obj_inventory.tsv	analysis/wcschr_obj_plan.tsv	1	0	0	1	0	0	0
wcscmp.obj	analysis/wcscmp_obj_checklist.tsv	analysis/wcscmp_obj_inventory.tsv	analysis/wcscmp_obj_plan.tsv	1	0	0	1	0	0	0
wcsicmp.obj	analysis/wcsicmp_obj_checklist.tsv	analysis/wcsicmp_obj_inventory.tsv	analysis/wcsicmp_obj_plan.tsv	1	0	0	1	0	0	0
wcslen.obj	analysis/wcslen_obj_checklist.tsv	analysis/wcslen_obj_inventory.tsv	analysis/wcslen_obj_plan.tsv	1	0	0	1	0	0	0
wcsncpy.obj	analysis/wcsncpy_obj_checklist.tsv	analysis/wcsncpy_obj_inventory.tsv	analysis/wcsncpy_obj_plan.tsv	1	0	0	1	0	0	0
wcsnicmp.obj	analysis/wcsnicmp_obj_checklist.tsv	analysis/wcsnicmp_obj_inventory.tsv	analysis/wcsnicmp_obj_plan.tsv	1	0	0	1	0	0	0
wcsstr.obj	analysis/wcsstr_obj_checklist.tsv	analysis/wcsstr_obj_inventory.tsv	analysis/wcsstr_obj_plan.tsv	1	0	0	1	0	0	0
wctomb.obj	analysis/wctomb_obj_checklist.tsv	analysis/wctomb_obj_inventory.tsv	analysis/wctomb_obj_plan.tsv	1	0	0	1	0	0	0
widechar.obj	analysis/widechar_obj_checklist.tsv	analysis/widechar_obj_inventory.tsv	analysis/widechar_obj_plan.tsv	4	0	0	4	0	0	0
window.obj	analysis/window_obj_checklist.tsv	analysis/window_obj_inventory.tsv	analysis/window_obj_plan.tsv	1	0	0	1	0	0	0
winsig.obj	analysis/winsig_obj_checklist.tsv	analysis/winsig_obj_inventory.tsv	analysis/winsig_obj_plan.tsv	4	0	0	4	0	0	0
winxfltr.obj	analysis/winxfltr_obj_checklist.tsv	analysis/winxfltr_obj_inventory.tsv	analysis/winxfltr_obj_plan.tsv	2	0	0	2	0	0	0
wmavoicedec.obj	analysis/wmavoicedec_obj_checklist.tsv	analysis/wmavoicedec_obj_inventory.tsv	analysis/wmavoicedec_obj_plan.tsv	7	0	0	7	0	0	0
wmavoiceenc.obj	analysis/wmavoiceenc_obj_checklist.tsv	analysis/wmavoiceenc_obj_inventory.tsv	analysis/wmavoiceenc_obj_plan.tsv	6	0	0	6	0	0	0
wmsacbsearch.obj	analysis/wmsacbsearch_obj_checklist.tsv	analysis/wmsacbsearch_obj_inventory.tsv	analysis/wmsacbsearch_obj_plan.tsv	6	0	0	6	0	0	0
wmsasearch.obj	analysis/wmsasearch_obj_checklist.tsv	analysis/wmsasearch_obj_inventory.tsv	analysis/wmsasearch_obj_plan.tsv	5	0	0	5	0	0	0
wmsauxcode.obj	analysis/wmsauxcode_obj_checklist.tsv	analysis/wmsauxcode_obj_inventory.tsv	analysis/wmsauxcode_obj_plan.tsv	49	0	0	49	0	0	0
wmsbitratecontrol.obj	analysis/wmsbitratecontrol_obj_checklist.tsv	analysis/wmsbitratecontrol_obj_inventory.tsv	analysis/wmsbitratecontrol_obj_plan.tsv	11	0	0	11	0	0	0
wmsclc.obj	analysis/wmsclc_obj_checklist.tsv	analysis/wmsclc_obj_inventory.tsv	analysis/wmsclc_obj_plan.tsv	3	0	0	3	0	0	0
wmsconfig.obj	analysis/wmsconfig_obj_checklist.tsv	analysis/wmsconfig_obj_inventory.tsv	analysis/wmsconfig_obj_plan.tsv	10	0	0	10	0	0	0
wmsdec.obj	analysis/wmsdec_obj_checklist.tsv	analysis/wmsdec_obj_inventory.tsv	analysis/wmsdec_obj_plan.tsv	27	0	0	27	0	0	0
wmsdecfuncs.obj	analysis/wmsdecfuncs_obj_checklist.tsv	analysis/wmsdecfuncs_obj_inventory.tsv	analysis/wmsdecfuncs_obj_plan.tsv	4	0	0	4	0	0	0
wmsdecstream.obj	analysis/wmsdecstream_obj_checklist.tsv	analysis/wmsdecstream_obj_inventory.tsv	analysis/wmsdecstream_obj_plan.tsv	21	0	0	21	0	0	0
wmsenc.obj	analysis/wmsenc_obj_checklist.tsv	analysis/wmsenc_obj_inventory.tsv	analysis/wmsenc_obj_plan.tsv	14	0	0	14	0	0	0
wmsencode.obj	analysis/wmsencode_obj_checklist.tsv	analysis/wmsencode_obj_inventory.tsv	analysis/wmsencode_obj_plan.tsv	12	0	0	12	0	0	0
wmsencstream.obj	analysis/wmsencstream_obj_checklist.tsv	analysis/wmsencstream_obj_inventory.tsv	analysis/wmsencstream_obj_plan.tsv	11	0	0	11	0	0	0
wmsexe.obj	analysis/wmsexe_obj_checklist.tsv	analysis/wmsexe_obj_inventory.tsv	analysis/wmsexe_obj_plan.tsv	4	0	0	4	0	0	0
wmsfcbsrch.obj	analysis/wmsfcbsrch_obj_checklist.tsv	analysis/wmsfcbsrch_obj_inventory.tsv	analysis/wmsfcbsrch_obj_plan.tsv	14	0	0	14	0	0	0
wmsfilcode.obj	analysis/wmsfilcode_obj_checklist.tsv	analysis/wmsfilcode_obj_inventory.tsv	analysis/wmsfilcode_obj_plan.tsv	5	0	0	5	0	0	0
wmshypprocess.obj	analysis/wmshypprocess_obj_checklist.tsv	analysis/wmshypprocess_obj_inventory.tsv	analysis/wmshypprocess_obj_plan.tsv	1	0	0	1	0	0	0
wmslpc.obj	analysis/wmslpc_obj_checklist.tsv	analysis/wmslpc_obj_inventory.tsv	analysis/wmslpc_obj_plan.tsv	2	0	0	2	0	0	0
wmslsp.obj	analysis/wmslsp_obj_checklist.tsv	analysis/wmslsp_obj_inventory.tsv	analysis/wmslsp_obj_plan.tsv	2	0	0	2	0	0	0
wmslspqnt.obj	analysis/wmslspqnt_obj_checklist.tsv	analysis/wmslspqnt_obj_inventory.tsv	analysis/wmslspqnt_obj_plan.tsv	5	0	0	5	0	0	0
wmsmdfyres.obj	analysis/wmsmdfyres_obj_checklist.tsv	analysis/wmsmdfyres_obj_inventory.tsv	analysis/wmsmdfyres_obj_plan.tsv	11	0	0	11	0	0	0
wmspacket.obj	analysis/wmspacket_obj_checklist.tsv	analysis/wmspacket_obj_inventory.tsv	analysis/wmspacket_obj_plan.tsv	4	0	0	4	0	0	0
wmsparsebits.obj	analysis/wmsparsebits_obj_checklist.tsv	analysis/wmsparsebits_obj_inventory.tsv	analysis/wmsparsebits_obj_plan.tsv	3	0	0	3	0	0	0
wmspitchclass.obj	analysis/wmspitchclass_obj_checklist.tsv	analysis/wmspitchclass_obj_inventory.tsv	analysis/wmspitchclass_obj_plan.tsv	13	0	0	13	0	0	0
wmsquantize_g.obj	analysis/wmsquantize_g_obj_checklist.tsv	analysis/wmsquantize_g_obj_inventory.tsv	analysis/wmsquantize_g_obj_plan.tsv	4	0	0	4	0	0	0
wmssynth_spch.obj	analysis/wmssynth_spch_obj_checklist.tsv	analysis/wmssynth_spch_obj_inventory.tsv	analysis/wmssynth_spch_obj_plan.tsv	9	0	0	9	0	0	0
wmswintool.obj	analysis/wmswintool_obj_checklist.tsv	analysis/wmswintool_obj_inventory.tsv	analysis/wmswintool_obj_plan.tsv	6	0	0	6	0	0	0
woutput.obj	analysis/woutput_obj_checklist.tsv	analysis/woutput_obj_inventory.tsv	analysis/woutput_obj_plan.tsv	1	0	0	1	0	0	0
write.obj	analysis/write_obj_checklist.tsv	analysis/write_obj_inventory.tsv	analysis/write_obj_plan.tsv	2	0	0	2	0	0	0
x10fout.obj	analysis/x10fout_obj_checklist.tsv	analysis/x10fout_obj_inventory.tsv	analysis/x10fout_obj_plan.tsv	1	0	0	1	0	0	0
xapi0.obj	analysis/xapi0_obj_checklist.tsv	analysis/xapi0_obj_inventory.tsv	analysis/xapi0_obj_plan.tsv	2	0	0	2	0	0	0
xapi0dat.obj	analysis/xapi0dat_obj_checklist.tsv	analysis/xapi0dat_obj_inventory.tsv	analysis/xapi0dat_obj_plan.tsv	2	0	0	2	0	0	0
xapidlla.obj	analysis/xapidlla_obj_checklist.tsv	analysis/xapidlla_obj_inventory.tsv	analysis/xapidlla_obj_plan.tsv	1	0	0	1	0	0	0
xapiheap.obj	analysis/xapiheap_obj_checklist.tsv	analysis/xapiheap_obj_inventory.tsv	analysis/xapiheap_obj_plan.tsv	20	0	0	20	0	0	0
xapiinit.obj	analysis/xapiinit_obj_checklist.tsv	analysis/xapiinit_obj_inventory.tsv	analysis/xapiinit_obj_plan.tsv	7	0	0	7	0	0	0
xapiterm.obj	analysis/xapiterm_obj_checklist.tsv	analysis/xapiterm_obj_inventory.tsv	analysis/xapiterm_obj_plan.tsv	3	0	0	3	0	0	0
xbdm.dll	analysis/xbdm_dll_checklist.tsv	analysis/xbdm_dll_inventory.tsv	analysis/xbdm_dll_plan.tsv	1	0	0	1	0	0	0
xbosutil.obj	analysis/xbosutil_obj_checklist.tsv	analysis/xbosutil_obj_inventory.tsv	analysis/xbosutil_obj_plan.tsv	2	0	0	2	0	0	0
xboxkrnl.exe	analysis/xboxkrnl_exe_checklist.tsv	analysis/xboxkrnl_exe_inventory.tsv	analysis/xboxkrnl_exe_plan.tsv	167	0	0	167	0	0	0
xcalcsig.obj	analysis/xcalcsig_obj_checklist.tsv	analysis/xcalcsig_obj_inventory.tsv	analysis/xcalcsig_obj_plan.tsv	15	0	0	15	0	0	0
xclndrv.obj	analysis/xclndrv_obj_checklist.tsv	analysis/xclndrv_obj_inventory.tsv	analysis/xclndrv_obj_plan.tsv	2	0	0	2	0	0	0
xcontent.obj	analysis/xcontent_obj_checklist.tsv	analysis/xcontent_obj_inventory.tsv	analysis/xcontent_obj_plan.tsv	22	0	0	22	0	0	0
xemodule.obj	analysis/xemodule_obj_checklist.tsv	analysis/xemodule_obj_inventory.tsv	analysis/xemodule_obj_plan.tsv	6	0	0	6	0	0	0
xfont.obj	analysis/xfont_obj_checklist.tsv	analysis/xfont_obj_inventory.tsv	analysis/xfont_obj_plan.tsv	35	0	0	35	0	0	0
xgetaudioflags.obj	analysis/xgetaudioflags_obj_checklist.tsv	analysis/xgetaudioflags_obj_inventory.tsv	analysis/xgetaudioflags_obj_plan.tsv	1	0	0	1	0	0	0
xgetautologon.obj	analysis/xgetautologon_obj_checklist.tsv	analysis/xgetautologon_obj_inventory.tsv	analysis/xgetautologon_obj_plan.tsv	1	0	0	1	0	0	0
xgetavpack.obj	analysis/xgetavpack_obj_checklist.tsv	analysis/xgetavpack_obj_inventory.tsv	analysis/xgetavpack_obj_plan.tsv	1	0	0	1	0	0	0
xgetgameregion.obj	analysis/xgetgameregion_obj_checklist.tsv	analysis/xgetgameregion_obj_inventory.tsv	analysis/xgetgameregion_obj_plan.tsv	1	0	0	1	0	0	0
xgetlanguage.obj	analysis/xgetlanguage_obj_checklist.tsv	analysis/xgetlanguage_obj_inventory.tsv	analysis/xgetlanguage_obj_plan.tsv	1	0	0	1	0	0	0
xgetparentalcontrolsetting.obj	analysis/xgetparentalcontrolsetting_obj_checklist.tsv	analysis/xgetparentalcontrolsetting_obj_inventory.tsv	analysis/xgetparentalcontrolsetting_obj_plan.tsv	1	0	0	1	0	0	0
xgetvideoflags.obj	analysis/xgetvideoflags_obj_checklist.tsv	analysis/xgetvideoflags_obj_inventory.tsv	analysis/xgetvideoflags_obj_plan.tsv	1	0	0	1	0	0	0
xgetvideostandard.obj	analysis/xgetvideostandard_obj_checklist.tsv	analysis/xgetvideostandard_obj_inventory.tsv	analysis/xgetvideostandard_obj_plan.tsv	1	0	0	1	0	0	0
xhvengine.obj	analysis/xhvengine_obj_checklist.tsv	analysis/xhvengine_obj_inventory.tsv	analysis/xhvengine_obj_plan.tsv	83	0	0	83	0	0	0
xhvutils.obj	analysis/xhvutils_obj_checklist.tsv	analysis/xhvutils_obj_inventory.tsv	analysis/xhvutils_obj_plan.tsv	36	0	0	36	0	0	0
xid.obj	analysis/xid_obj_checklist.tsv	analysis/xid_obj_inventory.tsv	analysis/xid_obj_plan.tsv	31	0	0	31	0	0	0
xidinp.obj	analysis/xidinp_obj_checklist.tsv	analysis/xidinp_obj_inventory.tsv	analysis/xidinp_obj_plan.tsv	9	0	0	9	0	0	0
xmem.obj	analysis/xmem_obj_checklist.tsv	analysis/xmem_obj_inventory.tsv	analysis/xmem_obj_plan.tsv	3	0	0	3	0	0	0
xnet.obj	analysis/xnet_obj_checklist.tsv	analysis/xnet_obj_inventory.tsv	analysis/xnet_obj_plan.tsv	120	0	0	120	0	0	0
xnetp.obj	analysis/xnetp_obj_checklist.tsv	analysis/xnetp_obj_inventory.tsv	analysis/xnetp_obj_plan.tsv	36	0	0	36	0	0	0
xonline.obj	analysis/xonline_obj_checklist.tsv	analysis/xonline_obj_inventory.tsv	analysis/xonline_obj_plan.tsv	175	0	0	175	0	0	0
xonlzx.obj	analysis/xonlzx_obj_checklist.tsv	analysis/xonlzx_obj_inventory.tsv	analysis/xonlzx_obj_plan.tsv	8	0	0	8	0	0	0
xontask.obj	analysis/xontask_obj_checklist.tsv	analysis/xontask_obj_inventory.tsv	analysis/xontask_obj_plan.tsv	4	0	0	4	0	0	0
xpp.obj	analysis/xpp_obj_checklist.tsv	analysis/xpp_obj_inventory.tsv	analysis/xpp_obj_plan.tsv	5	0	0	5	0	0	0
xqueryvalue.obj	analysis/xqueryvalue_obj_checklist.tsv	analysis/xqueryvalue_obj_inventory.tsv	analysis/xqueryvalue_obj_plan.tsv	1	0	0	1	0	0	0
xrltask.obj	analysis/xrltask_obj_checklist.tsv	analysis/xrltask_obj_inventory.tsv	analysis/xrltask_obj_plan.tsv	10	0	0	10	0	0	0
xrlutil.obj	analysis/xrlutil_obj_checklist.tsv	analysis/xrlutil_obj_inventory.tsv	analysis/xrlutil_obj_plan.tsv	22	0	0	22	0	0	0
xsaveapi.obj	analysis/xsaveapi_obj_checklist.tsv	analysis/xsaveapi_obj_inventory.tsv	analysis/xsaveapi_obj_plan.tsv	12	0	0	12	0	0	0
xtoa.obj	analysis/xtoa_obj_checklist.tsv	analysis/xtoa_obj_inventory.tsv	analysis/xtoa_obj_plan.tsv	5	0	0	5	0	0	0
zipcode.obj	analysis/zipcode_obj_checklist.tsv	analysis/zipcode_obj_inventory.tsv	analysis/zipcode_obj_plan.tsv	2	0	0	2	0	0	0
zutil.o	analysis/zutil_o_checklist.tsv	analysis/zutil_o_inventory.tsv	analysis/zutil_o_plan.tsv	5	5	0	0	0	0	0
